time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.49000,4.72069,0.01001,0.01002,0.01002,0.16388,0.05492,0.28391,0.06710,0.02188,7.30493,4.59900,4.27130,93.34084,22.68539,276.55896,14.92546,1,0.00000
0.50000,4.72224,0.01001,0.01002,0.01002,0.16397,0.05496,0.28415,0.06714,0.02191,7.30655,4.59997,4.27218,93.36553,22.69817,276.67539,14.93034,1,0.00000
0.51000,4.72386,0.01001,0.01002,0.01002,0.16405,0.05501,0.28439,0.06718,0.02194,7.30819,4.60099,4.27310,93.39453,22.71416,276.78391,14.93632,1,0.00000
0.52000,4.72551,0.01001,0.01002,0.01002,0.16415,0.05507,0.28461,0.06723,0.02196,7.30984,4.60207,4.27408,93.42724,22.73317,276.88243,14.94328,1,0.00000
0.53000,4.72715,0.01001,0.01002,0.01002,0.16425,0.05514,0.28483,0.06728,0.02199,7.31152,4.60319,4.27512,93.46302,22.75500,276.96873,14.95111,1,0.00000
0.54000,4.72874,0.01001,0.01002,0.01002,0.16437,0.05521,0.28502,0.06734,0.02201,7.31405,4.60437,4.27620,93.51252,22.77889,277.03438,14.95925,1,0.00000
0.55000,4.73024,0.01001,0.01002,0.01002,0.16446,0.05525,0.28516,0.06738,0.02203,7.31745,4.60677,4.27842,93.55042,22.79382,277.10861,14.96688,1,0.00000
0.56000,4.73162,0.01001,0.01002,0.01002,0.16454,0.05531,0.28528,0.06742,0.02204,7.32086,4.60924,4.28072,93.58873,22.81373,277.16277,14.97475,1,0.00000
0.57000,4.73283,0.01001,0.01002,0.01002,0.16463,0.05536,0.28537,0.06747,0.02206,7.32428,4.61176,4.28305,93.62781,22.83538,277.19586,14.98299,1,0.00000
0.58000,4.73384,0.01001,0.01002,0.01002,0.16472,0.05542,0.28544,0.06751,0.02207,7.32768,4.61431,4.28543,93.66701,22.85853,277.20587,14.99148,1,0.00000
0.59000,4.73461,0.01001,0.01002,0.01002,0.16481,0.05549,0.28548,0.06756,0.02208,7.33104,4.61688,4.28783,93.70571,22.88297,277.19094,15.00010,1,0.00000
0.60000,4.73512,0.01001,0.01002,0.01002,0.16489,0.05556,0.28550,0.06761,0.02208,7.33435,4.61948,4.29026,93.74331,22.90844,277.14937,15.00874,1,0.00000
0.61000,4.73532,0.01001,0.01002,0.01002,0.16497,0.05562,0.28548,0.06765,0.02209,7.33758,4.62208,4.29269,93.77921,22.93470,277.07962,15.01728,1,0.00000
0.62000,4.73519,0.01001,0.01002,0.01002,0.16505,0.05569,0.28544,0.06769,0.02209,7.34071,4.62467,4.29513,93.81283,22.96151,276.98031,15.02561,1,0.00000
0.63000,4.73471,0.01001,0.01002,0.01002,0.16512,0.05576,0.28536,0.06774,0.02209,7.34371,4.62725,4.29755,93.84361,22.98860,276.85029,15.03361,1,0.00000
0.64000,4.73385,0.01001,0.01002,0.01002,0.16518,0.05583,0.28524,0.06778,0.02209,7.34657,4.62979,4.29996,93.87099,23.01570,276.68857,15.04116,1,0.00000
0.65000,4.73259,0.01001,0.01002,0.01002,0.16524,0.05590,0.28509,0.06781,0.02208,7.34925,4.63229,4.30232,93.89439,23.04254,276.49437,15.04816,1,0.00000
0.66000,4.73091,0.01001,0.01002,0.01002,0.16529,0.05597,0.28490,0.06785,0.02207,7.35174,4.63473,4.30463,93.91328,23.06883,276.26714,15.05449,1,0.00000
0.67000,4.72880,0.01001,0.01002,0.01002,0.16532,0.05603,0.28467,0.06788,0.02206,7.35399,4.63708,4.30686,93.92711,23.09429,276.00660,15.06003,1,0.00000
0.68000,4.72623,0.01001,0.01002,0.01002,0.16534,0.05610,0.28440,0.06790,0.02204,7.35600,4.63933,4.30901,93.93537,23.11861,275.71274,15.06468,1,0.00000
0.69000,4.72321,0.01001,0.01002,0.01002,0.16536,0.05615,0.28410,0.06792,0.02202,7.35773,4.64145,4.31104,93.93758,23.14151,275.38588,15.06833,1,0.00000
0.70000,4.71972,0.01001,0.01002,0.01002,0.16535,0.05621,0.28376,0.06793,0.02200,7.35915,4.64343,4.31294,93.93331,23.16270,275.02672,15.07087,1,0.00000
0.71000,4.71577,0.01001,0.01002,0.01002,0.16534,0.05624,0.28338,0.06793,0.02198,7.36025,4.64523,4.31468,93.92360,23.17406,274.64339,15.07021,1,0.00000
0.72000,4.71137,0.01001,0.01002,0.01002,0.16531,0.05628,0.28297,0.06793,0.02195,7.36099,4.64684,4.31625,93.90536,23.19111,274.22341,15.07034,1,0.00000
0.73000,4.70653,0.01001,0.01002,0.01002,0.16526,0.05632,0.28252,0.06793,0.02192,7.36135,4.64824,4.31762,93.87985,23.20568,273.77599,15.06916,1,0.00000
0.74000,4.70129,0.01001,0.01002,0.01002,0.16520,0.05635,0.28203,0.06791,0.02188,7.36132,4.64939,4.31877,93.84703,23.21755,273.30380,15.06663,1,0.00000
0.75000,4.69566,0.01001,0.01002,0.01002,0.16512,0.05637,0.28152,0.06789,0.02185,7.36087,4.65029,4.31968,93.80706,23.22639,272.81031,15.06268,1,0.00000
0.76000,4.68971,0.01001,0.01002,0.01002,0.16503,0.05638,0.28098,0.06787,0.02181,7.35999,4.65090,4.32033,93.76015,23.23234,272.29910,15.05744,1,0.00000
0.77000,4.68347,0.01001,0.01002,0.01002,0.16493,0.05639,0.28042,0.06783,0.02177,7.35867,4.65120,4.32069,93.70678,23.23523,271.77477,15.05091,1,0.00000
0.78000,4.67703,0.01001,0.01002,0.01002,0.16481,0.05638,0.27985,0.06779,0.02172,7.35690,4.65119,4.32076,93.64829,23.23105,271.24603,15.04218,1,0.00000
0.79000,4.67044,0.01001,0.01002,0.01002,0.16468,0.05637,0.27927,0.06774,0.02168,7.35468,4.65084,4.32052,93.58402,23.22793,270.71112,15.03336,1,0.00000
0.80000,4.66379,0.01001,0.01002,0.01002,0.16454,0.05635,0.27868,0.06769,0.02163,7.35200,4.65015,4.31996,93.51572,23.22187,270.17991,15.02358,1,0.00000
0.81000,4.65718,0.01001,0.01002,0.01002,0.16439,0.05632,0.27809,0.06763,0.02158,7.34888,4.64911,4.31906,93.44456,23.21285,269.65916,15.01294,1,0.00000
0.82000,4.65070,0.01001,0.01002,0.01002,0.16424,0.05629,0.27752,0.06757,0.02154,7.34532,4.64771,4.31784,93.37180,23.20140,269.15544,15.00177,1,0.00000
0.83000,4.64446,0.01001,0.01002,0.01002,0.16408,0.05625,0.27696,0.06751,0.02149,7.34135,4.64595,4.31628,93.29890,23.18766,268.67610,14.99023,1,0.00000
0.84000,4.63857,0.01001,0.01002,0.01002,0.16393,0.05621,0.27643,0.06745,0.02145,7.33699,4.64384,4.31439,93.22743,23.17197,268.22846,14.97857,1,0.00000
0.85000,4.63313,0.01001,0.01002,0.01002,0.16378,0.05616,0.27593,0.06738,0.02140,7.33228,4.64140,4.31218,93.15903,23.15470,267.81989,14.96705,1,0.00000
0.86000,4.62826,0.01001,0.01002,0.01002,0.16363,0.05610,0.27548,0.06732,0.02136,7.32724,4.63863,4.30967,93.09568,23.13472,267.45904,14.95560,1,0.00000
0.87000,4.62407,0.01001,0.01002,0.01002,0.16350,0.05605,0.27507,0.06726,0.02133,7.32193,4.63557,4.30687,93.03855,23.11559,267.15021,14.94521,1,0.00000
0.88000,4.62067,0.01001,0.01002,0.01002,0.16337,0.05599,0.27472,0.06720,0.02129,7.31640,4.63223,4.30382,92.98963,23.09620,266.90149,14.93580,1,0.00000
0.89000,4.61815,0.01001,0.01002,0.01002,0.16327,0.05594,0.27444,0.06715,0.02126,7.31070,4.62865,4.30053,92.95057,23.07705,266.71908,14.92767,1,0.00000
