time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.66000,14.49591,0.01001,0.01002,0.01002,0.38790,0.20094,0.23383,0.18016,0.01727,8.02963,7.15796,6.89570,180.01546,66.91461,193.15397,34.27413,1,0.01130
0.67000,14.46042,0.01001,0.01002,0.01002,0.38320,0.19792,0.23235,0.17820,0.01692,7.99719,7.17758,6.91962,177.03938,65.49810,190.89432,33.77422,1,0.01140
0.68000,14.41343,0.01001,0.01002,0.01002,0.37839,0.19485,0.23071,0.17618,0.01657,7.96341,7.19565,6.94207,174.03786,64.08091,188.53209,33.27041,1,0.01160
0.69000,14.35808,0.01001,0.01002,0.01002,0.37353,0.19176,0.22897,0.17416,0.01624,7.92831,7.21211,6.96298,171.05181,62.67711,186.11295,32.77005,1,0.01180
0.70000,14.29742,0.01001,0.01002,0.01002,0.36872,0.18870,0.22717,0.17216,0.01591,7.89197,7.22695,6.98233,168.11801,61.29950,183.68043,32.27979,1,0.01190
0.71000,14.23371,0.01001,0.01002,0.01002,0.36402,0.18570,0.22535,0.17020,0.01560,7.85449,7.24017,7.00011,165.26030,59.95758,181.26869,31.80409,1,0.01210
0.72000,14.16815,0.01001,0.01002,0.01002,0.35944,0.18278,0.22355,0.16832,0.01530,7.81599,7.25183,7.01636,162.48989,58.65549,178.89717,31.34498,1,0.01230
0.73000,14.10105,0.01001,0.01002,0.01002,0.35500,0.17993,0.22176,0.16650,0.01501,7.77660,7.26197,7.03113,159.80637,57.39380,176.57388,30.90246,1,0.01250
0.74000,14.03217,0.01001,0.01002,0.01002,0.35069,0.17716,0.22000,0.16475,0.01474,7.73644,7.27066,7.04446,157.20165,56.17162,174.30072,30.47558,1,0.01260
0.75000,13.96108,0.01001,0.01002,0.01002,0.34650,0.17447,0.21827,0.16306,0.01448,7.69563,7.27793,7.05638,154.66841,54.98611,172.07553,30.06241,1,0.01280
0.76000,13.88723,0.01001,0.01002,0.01002,0.34243,0.17186,0.21656,0.16143,0.01423,7.65562,7.28517,7.06823,152.20261,53.83805,169.90314,29.66311,1,0.01300
0.77000,13.80975,0.01001,0.01002,0.01002,0.33855,0.16939,0.21496,0.15991,0.01400,7.62553,7.30183,7.08921,149.83542,52.74433,167.83419,29.28493,1,0.01310
0.78000,13.72707,0.01001,0.01002,0.01002,0.33470,0.16696,0.21335,0.15841,0.01378,7.59460,7.31749,7.10926,147.49730,51.67327,165.78304,28.91243,1,0.01330
0.79000,13.63678,0.01001,0.01002,0.01002,0.33084,0.16453,0.21169,0.15691,0.01356,7.56288,7.33214,7.12836,145.16272,50.61506,163.72177,28.54021,1,0.01350
0.80000,13.53592,0.01001,0.01002,0.01002,0.32688,0.16207,0.20994,0.15537,0.01334,7.53036,7.34575,7.14646,142.80153,49.55813,161.61519,28.16189,1,0.01360
0.81000,13.42165,0.01001,0.01002,0.01002,0.32275,0.15954,0.20804,0.15375,0.01313,7.49702,7.35825,7.16350,140.38795,48.49129,159.42866,27.77147,1,0.01380
0.82000,13.29232,0.01001,0.01002,0.01002,0.31842,0.15691,0.20597,0.15202,0.01291,7.46280,7.36955,7.17942,137.90814,47.40809,157.14005,27.36586,1,0.01400
0.83000,13.14829,0.01001,0.01002,0.01002,0.31389,0.15417,0.20371,0.15019,0.01269,7.42766,7.37952,7.19403,135.37089,46.30843,154.75081,26.94500,1,0.01420
0.84000,12.99228,0.01001,0.01002,0.01003,0.30921,0.15134,0.20130,0.14827,0.01246,7.39154,7.38820,7.20745,132.80465,45.20159,152.28861,26.51472,1,0.01430
0.85000,12.82892,0.01001,0.01003,0.01003,0.30448,0.14848,0.19880,0.14631,0.01224,7.35446,7.39567,7.21975,130.25522,44.10299,149.80423,26.08380,1,0.01450
0.86000,12.66364,0.01001,0.01003,0.01003,0.29982,0.14565,0.19629,0.14437,0.01202,7.31647,7.40230,7.23136,127.77304,43.03070,147.35856,25.66241,1,0.01470
0.87000,12.50128,0.01001,0.01003,0.01003,0.29533,0.14290,0.19384,0.14250,0.01181,7.27759,7.40774,7.24178,125.39869,42.00056,145.00651,25.25920,1,0.01480
0.88000,12.34484,0.01001,0.01003,0.01004,0.29107,0.14028,0.19152,0.14075,0.01161,7.23808,7.41314,7.25236,123.15310,41.02367,142.78169,24.88057,1,0.01500
0.89000,12.19505,0.01001,0.01004,0.01005,0.28706,0.13780,0.18933,0.13911,0.01143,7.19806,7.41990,7.26450,121.03789,40.10068,140.69452,24.52617,1,0.01520
0.90000,12.05051,0.01001,0.01005,0.01006,0.28326,0.13544,0.18726,0.13757,0.01126,7.15768,7.42563,7.27550,119.03178,39.22617,138.72806,24.19259,1,0.01540
