time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
0.89000,1,12.19505,0,0.28706,0.23972,0.31892,0.99683,0.13780,0.16547,0.23415,0.99767,0.18933,0.19542,0.17323,0.99829,0.13911,0.14321,0.17707,0.99824
0.90000,1,12.05051,0,0.28326,0.23653,0.32107,0.99681,0.13544,0.16299,0.23563,0.99766,0.18726,0.19268,0.17499,0.99827,0.13757,0.14174,0.17836,0.99823
0.91000,1,11.90857,0,0.27961,0.23347,0.32320,0.99679,0.13319,0.16060,0.23709,0.99764,0.18528,0.19007,0.17672,0.99825,0.13612,0.14033,0.17964,0.99822
0.92000,1,11.76622,0,0.27604,0.23047,0.32530,0.99677,0.13099,0.15826,0.23853,0.99763,0.18334,0.18750,0.17843,0.99823,0.13470,0.13896,0.18090,0.99820
0.93000,1,11.62076,0,0.27249,0.22748,0.32737,0.99675,0.12882,0.15593,0.23995,0.99761,0.18140,0.18495,0.18011,0.99822,0.13327,0.13760,0.18215,0.99819
0.94000,1,11.46993,0,0.26889,0.22445,0.32941,0.99673,0.12663,0.15359,0.24135,0.99760,0.17941,0.18237,0.18177,0.99820,0.13182,0.13619,0.18340,0.99818
0.95000,1,11.31164,0,0.26521,0.22132,0.33143,0.99671,0.12440,0.15119,0.24273,0.99759,0.17733,0.17972,0.18341,0.99818,0.13031,0.13472,0.18462,0.99817
0.96000,1,11.14383,0,0.26139,0.21807,0.33342,0.99669,0.12209,0.14871,0.24408,0.99757,0.17513,0.17697,0.18502,0.99817,0.12870,0.13316,0.18583,0.99815
0.97000,1,10.96463,0,0.25739,0.21461,0.33537,0.99667,0.11966,0.14611,0.24541,0.99756,0.17275,0.17406,0.18661,0.99815,0.12697,0.13148,0.18703,0.99814
0.98000,1,10.77324,0,0.25316,0.21093,0.33729,0.99665,0.11710,0.14336,0.24672,0.99755,0.17017,0.17099,0.18817,0.99813,0.12509,0.12966,0.18821,0.99813
0.99000,1,10.57102,0,0.24880,0.20705,0.33918,0.99663,0.11430,0.14048,0.24800,0.99753,0.16744,0.16776,0.18969,0.99812,0.12301,0.12770,0.18938,0.99812
1.00000,1,10.36244,0,0.24428,0.20304,0.34102,0.99661,0.11156,0.13753,0.24925,0.99752,0.16453,0.16442,0.19119,0.99810,0.12095,0.12564,0.19052,0.99811
1.01000,1,10.15502,0,0.23980,0.19902,0.34284,0.99659,0.10883,0.13457,0.25047,0.99751,0.16160,0.16111,0.19266,0.99809,0.11887,0.12360,0.19165,0.99809
1.02000,1,9.95800,0,0.23552,0.19521,0.34461,0.99657,0.10622,0.13177,0.25167,0.99750,0.15876,0.15796,0.19410,0.99807,0.11690,0.12165,0.19275,0.99808
1.03000,1,9.77986,0,0.23170,0.19174,0.34636,0.99655,0.10378,0.12922,0.25285,0.99748,0.15623,0.15511,0.19551,0.99806,0.11511,0.11993,0.19384,0.99807
1.04000,1,9.62543,0,0.22839,0.18877,0.34808,0.99654,0.10165,0.12699,0.25400,0.99747,0.15406,0.15265,0.19690,0.99804,0.11361,0.11849,0.19492,0.99806
1.05000,1,9.49378,0,0.22557,0.18624,0.34977,0.99652,0.09983,0.12510,0.25514,0.99746,0.15225,0.15058,0.19827,0.99803,0.11239,0.11732,0.19599,0.99805
1.06000,1,9.37778,0,0.22311,0.18406,0.35145,0.99650,0.09820,0.12343,0.25627,0.99745,0.15071,0.14877,0.19963,0.99802,0.11135,0.11635,0.19705,0.99804
1.07000,1,9.26584,0,0.22076,0.18197,0.35310,0.99649,0.09665,0.12183,0.25738,0.99744,0.14926,0.14705,0.20097,0.99800,0.11037,0.11544,0.19810,0.99803
1.08000,1,9.14545,0,0.21825,0.17974,0.35474,0.99647,0.09506,0.12015,0.25847,0.99743,0.14768,0.14522,0.20229,0.99799,0.10931,0.11442,0.19914,0.99802
1.09000,1,9.00723,0,0.21539,0.17717,0.35635,0.99645,0.09325,0.11825,0.25954,0.99742,0.14581,0.14311,0.20359,0.99798,0.10803,0.11318,0.20017,0.99801
1.10000,1,8.84812,0,0.21212,0.17417,0.35794,0.99644,0.09120,0.11607,0.26060,0.99740,0.14357,0.14067,0.20487,0.99796,0.10648,0.11168,0.20119,0.99800
1.11000,1,8.67250,0,0.20849,0.17083,0.35949,0.99642,0.08895,0.11365,0.26163,0.99739,0.14101,0.13795,0.20613,0.99795,0.10471,0.10993,0.20219,0.99799
1.12000,1,8.49073,0,0.20473,0.16731,0.36101,0.99641,0.08657,0.11114,0.26265,0.99738,0.13829,0.13511,0.20736,0.99794,0.10282,0.10808,0.20318,0.99798
1.13000,1,8.31567,0,0.20108,0.16388,0.36251,0.99639,0.08426,0.10870,0.26363,0.99737,0.13560,0.13234,0.20856,0.99793,0.10097,0.10627,0.20414,0.99797
1.14000,1,8.15849,0,0.19779,0.16076,0.36397,0.99637,0.08213,0.10647,0.26460,0.99736,0.13315,0.12983,0.20975,0.99791,0.09931,0.10465,0.20509,0.99796
1.15000,1,8.02537,0,0.19496,0.15807,0.36541,0.99636,0.08028,0.10453,0.26555,0.99735,0.13104,0.12768,0.21091,0.99790,0.09791,0.10329,0.20603,0.99795
1.16000,1,7.91613,0,0.19261,0.15583,0.36682,0.99635,0.07871,0.10290,0.26649,0.99734,0.12929,0.12590,0.21206,0.99789,0.09679,0.10220,0.20697,0.99794
1.17000,1,7.82530,0,0.19067,0.15393,0.36822,0.99633,0.07759,0.10151,0.26741,0.99734,0.12786,0.12439,0.21319,0.99788,0.09596,0.10133,0.20789,0.99793
1.18000,1,7.74482,0,0.18889,0.15223,0.36961,0.99632,0.07636,0.10024,0.26833,0.99733,0.12654,0.12305,0.21431,0.99787,0.09515,0.10059,0.20880,0.99792
1.19000,1,7.66736,0,0.18712,0.15057,0.37098,0.99630,0.07493,0.09902,0.26923,0.99732,0.12520,0.12174,0.21542,0.99786,0.09428,0.09987,0.20971,0.99791
1.20000,1,7.58877,0,0.18537,0.14889,0.37233,0.99629,0.07374,0.09778,0.27012,0.99731,0.12387,0.12043,0.21651,0.99785,0.09347,0.09913,0.21061,0.99790
1.21000,1,7.50883,0,0.18363,0.14717,0.37367,0.99628,0.07268,0.09652,0.27099,0.99730,0.12253,0.11908,0.21760,0.99783,0.09268,0.09835,0.21151,0.99789
1.22000,1,7.43033,0,0.18186,0.14544,0.37499,0.99626,0.07144,0.09527,0.27186,0.99729,0.12113,0.11773,0.21867,0.99782,0.09181,0.09757,0.21240,0.99788
1.23000,1,7.35710,0,0.18020,0.14379,0.37630,0.99625,0.07023,0.09407,0.27271,0.99728,0.11981,0.11646,0.21973,0.99781,0.09100,0.09682,0.21328,0.99788
1.24000,1,7.29194,0,0.17868,0.14227,0.37760,0.99624,0.06913,0.09297,0.27356,0.99727,0.11856,0.11528,0.22078,0.99780,0.09026,0.09615,0.21415,0.99787
1.25000,1,7.23558,0,0.17730,0.14090,0.37888,0.99622,0.06814,0.09196,0.27440,0.99726,0.11743,0.11424,0.22182,0.99779,0.08960,0.09557,0.21502,0.99786
1.26000,1,7.18684,0,0.17609,0.13965,0.38015,0.99621,0.06720,0.09105,0.27522,0.99726,0.11640,0.11329,0.22285,0.99778,0.08902,0.09506,0.21589,0.99785
1.27000,1,7.14388,0,0.17497,0.13849,0.38141,0.99620,0.06633,0.09019,0.27604,0.99725,0.11543,0.11242,0.22387,0.99777,0.08849,0.09461,0.21675,0.99784
1.28000,1,7.10567,0,0.17393,0.13740,0.38266,0.99619,0.06551,0.08939,0.27686,0.99724,0.11450,0.11161,0.22489,0.99776,0.08799,0.09420,0.21760,0.99783
1.29000,1,7.07287,0,0.17300,0.13640,0.38390,0.99617,0.06473,0.08865,0.27766,0.99723,0.11365,0.11088,0.22590,0.99775,0.08755,0.09385,0.21846,0.99782
1.30000,1,7.04778,0,0.17221,0.13553,0.38513,0.99616,0.06403,0.08799,0.27846,0.99722,0.11289,0.11026,0.22690,0.99774,0.08718,0.09358,0.21931,0.99782
1.31000,1,7.03323,0,0.17160,0.13483,0.38636,0.99615,0.06344,0.08746,0.27926,0.99722,0.11226,0.10978,0.22790,0.99773,0.08692,0.09342,0.22016,0.99781
1.32000,1,7.03117,0,0.17122,0.13434,0.38758,0.99614,0.06301,0.08707,0.28005,0.99721,0.11180,0.10947,0.22890,0.99772,0.08678,0.09341,0.22101,0.99780
1.33000,1,7.04159,0,0.17109,0.13408,0.38880,0.99612,0.06268,0.08682,0.28084,0.99720,0.11155,0.10936,0.22989,0.99771,0.08681,0.09353,0.22186,0.99779
1.34000,1,7.06239,0,0.17116,0.13401,0.39002,0.99611,0.06248,0.08671,0.28163,0.99719,0.11145,0.10939,0.23089,0.99770,0.08695,0.09377,0.22271,0.99778
1.35000,1,7.09032,0,0.17135,0.13406,0.39123,0.99610,0.06239,0.08666,0.28241,0.99718,0.11144,0.10953,0.23188,0.99769,0.08715,0.09411,0.22357,0.99777
1.36000,1,7.12250,0,0.17161,0.13418,0.39245,0.99609,0.06234,0.08668,0.28320,0.99718,0.11148,0.10973,0.23288,0.99768,0.08740,0.09448,0.22443,0.99776
1.37000,1,7.15791,0,0.17196,0.13437,0.39368,0.99608,0.06229,0.08674,0.28399,0.99717,0.11160,0.10999,0.23388,0.99767,0.08770,0.09488,0.22529,0.99776
