time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
0.59000,1,2.71533,0,0.09235,0.07061,0.05064,0.99950,0.04493,0.04588,0.03105,0.99969,0.05076,0.05727,0.02388,0.99977,0.04099,0.03239,0.02096,0.99979
0.60000,1,2.72763,0,0.09153,0.07061,0.05129,0.99949,0.04439,0.04537,0.03147,0.99969,0.05067,0.05694,0.02440,0.99976,0.04071,0.03223,0.02126,0.99979
0.61000,1,2.74219,0,0.09081,0.07066,0.05193,0.99949,0.04391,0.04492,0.03188,0.99969,0.05063,0.05667,0.02491,0.99976,0.04047,0.03211,0.02155,0.99979
0.62000,1,2.75743,0,0.09019,0.07078,0.05258,0.99948,0.04344,0.04450,0.03228,0.99968,0.05061,0.05646,0.02543,0.99975,0.04018,0.03197,0.02184,0.99978
0.63000,1,2.77127,0,0.08959,0.07094,0.05322,0.99947,0.04294,0.04407,0.03268,0.99968,0.05058,0.05626,0.02594,0.99975,0.03983,0.03181,0.02213,0.99978
0.64000,1,2.78165,0,0.08891,0.07105,0.05387,0.99947,0.04244,0.04357,0.03308,0.99967,0.05051,0.05602,0.02645,0.99974,0.03948,0.03162,0.02242,0.99978
0.65000,1,2.78707,0,0.08778,0.07009,0.05451,0.99946,0.04268,0.04315,0.03347,0.99967,0.05059,0.05531,0.02695,0.99974,0.04033,0.03190,0.02271,0.99978
0.66000,1,2.78694,0,0.08690,0.07027,0.05515,0.99945,0.04190,0.04241,0.03386,0.99967,0.05024,0.05501,0.02746,0.99973,0.03966,0.03148,0.02300,0.99977
0.67000,1,2.78169,0,0.08589,0.07033,0.05579,0.99945,0.04112,0.04159,0.03424,0.99966,0.04984,0.05473,0.02796,0.99973,0.03903,0.03105,0.02328,0.99977
0.68000,1,2.77262,0,0.08486,0.07038,0.05643,0.99944,0.04032,0.04075,0.03461,0.99966,0.04942,0.05458,0.02845,0.99972,0.03837,0.03062,0.02356,0.99977
0.69000,1,2.76142,0,0.08380,0.07035,0.05707,0.99944,0.03954,0.03988,0.03497,0.99965,0.04899,0.05442,0.02895,0.99972,0.03775,0.03017,0.02383,0.99976
0.70000,1,2.74973,0,0.08273,0.07026,0.05771,0.99943,0.03880,0.03903,0.03533,0.99965,0.04856,0.05426,0.02944,0.99971,0.03719,0.02977,0.02411,0.99976
0.71000,1,2.73876,0,0.08172,0.07017,0.05835,0.99942,0.03809,0.03821,0.03568,0.99965,0.04815,0.05412,0.02994,0.99971,0.03666,0.02938,0.02437,0.99976
