subj,time,RSh_x,RSh_y,RSh_z,REl_x,REl_y,REl_z,RWr_x,RWr_y,RWr_z,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand
s03,0.43,-0.05986440673002938,1.4243616637638188,-0.1206938103757271,-0.1250198608575353,1.1427694048374657,-0.1497907880521464,-0.17435237054371072,0.8969792455430707,-0.0963887029880405,6.89822,0.23954,0.09784,0.21265,0.10095,140.50264,41.42014,208.94198,23.28088,0.1172,0.08475,0.03663,0.06236
s03,0.44,-0.059826741670815614,1.4243133244438535,-0.12047332148759221,-0.12499887040017538,1.1426576381439093,-0.14993548374440754,-0.17437689203327578,0.8969161483988937,-0.09628657574673809,6.89637,0.23951,0.09786,0.21255,0.10095,140.45193,41.42178,208.80769,23.27584,0.11992,0.08671,0.03749,0.06381
s03,0.45,-0.05975123492383279,1.424282854369081,-0.12030523133350976,-0.12501474828501444,1.1426123217012043,-0.1500625280867367,-0.1744212829304837,0.8968832657970113,-0.09622026455501592,6.8923,0.2394,0.09784,0.21238,0.10091,140.35849,41.41053,208.59718,23.26381,0.12264,0.08868,0.03834,0.06525
s03,0.46,-0.059675728176849956,1.4242523842943087,-0.1201371411794273,-0.1250306261698535,1.1425670052584993,-0.15018957242906583,-0.17446567382769163,0.8968503831951289,-0.09615395336329374,6.88595,0.23921,0.0978,0.21212,0.10084,140.22153,41.38572,208.3094,23.24459,0.12536,0.09064,0.03919,0.0667
s03,0.47,-0.05959470751023337,1.424254816878007,-0.12009329645735706,-0.1250717091422742,1.1425604897531279,-0.15018159779322984,-0.17453336357864857,0.896854251741666,-0.096113976651386,6.8773,0.23894,0.09771,0.21178,0.10074,140.04082,41.34687,207.94444,23.21804,0.12807,0.0926,0.04004,0.06814
s03,0.48,-0.059513686843616784,1.4242572494617052,-0.1200494517352868,-0.12511279211469492,1.1425539742477562,-0.15017362315739385,-0.17460105332960552,0.8968581202882032,-0.09607399993947827,6.86633,0.23859,0.0976,0.21136,0.1006,139.81693,41.29353,207.50364,23.18411,0.13078,0.09455,0.04089,0.06958
s03,0.49,-0.05949651847367061,1.4242974998874436,-0.12012955844194682,-0.12515497856992291,1.1425396064329323,-0.1500468505223814,-0.17471712779525944,0.8969037078339221,-0.0960287827906038,6.85309,0.23815,0.09744,0.21085,0.10043,139.55067,41.22589,206.98925,23.14293,0.13348,0.0965,0.04173,0.07102
s03,0.5,-0.05947935010372443,1.424337750313182,-0.12020966514860684,-0.12519716502515094,1.1425252386181084,-0.14992007788736894,-0.17483320226091334,0.896949295379641,-0.09598356564172933,6.83764,0.23764,0.09725,0.21027,0.10022,139.24391,41.14394,206.40505,23.09466,0.13617,0.09845,0.04258,0.07245
s03,0.51,-0.059575154683003104,1.4243870191945205,-0.12036390730740783,-0.12522392795714365,1.142459049610404,-0.1498231659985783,-0.17498511368765762,0.8970253566997346,-0.09590890624013365,6.82009,0.23705,0.09702,0.20961,0.09998,138.89994,41.04744,205.75732,23.03884,0.13886,0.10038,0.04342,0.07387
s03,0.52,-0.05967095926228177,1.4244362880758588,-0.12051814946620881,-0.12525069088913637,1.1423928606026996,-0.1497262541097877,-0.17513702511440193,0.8971014180198281,-0.09583424683853797,6.80058,0.23639,0.09676,0.20889,0.09971,138.52002,40.93818,205.04931,22.97745,0.14153,0.10231,0.04427,0.07529
s03,0.53,-0.05984676915168782,1.4244541789157241,-0.12066553158139595,-0.125246184062111,1.1422662598716042,-0.1497639111693983,-0.1752303814167579,0.8971764756152507,-0.09572364411449683,6.77928,0.23566,0.09647,0.2081,0.0994,138.10871,40.81635,204.28957,22.91024,0.14419,0.10424,0.04511,0.07671
s03,0.54,-0.060022579041093885,1.4244720697555895,-0.12081291369658309,-0.1252416772350856,1.1421396591405089,-0.1498015682290089,-0.17532373771911386,0.8972515332106734,-0.09561304139045569,6.7564,0.23488,0.09614,0.20726,0.09907,137.66914,40.68367,203.48563,22.83829,0.14684,0.10615,0.04595,0.07812
s03,0.55,-0.060190559707485415,1.424444562654527,-0.12088550369991753,-0.12519274905265643,1.1419957750509742,-0.14994451006827367,-0.1752891845733038,0.8973056263988766,-0.095463633736568,6.73218,0.23404,0.09579,0.20638,0.09872,137.20839,40.53995,202.64799,22.76138,0.14948,0.10806,0.04678,0.07952
s03,0.56,-0.060358540373876945,1.4244170555534645,-0.12095809370325197,-0.12514382087022727,1.1418518909614397,-0.15008745190753844,-0.17525463142749376,0.8973597195870797,-0.0953142260826803,6.70686,0.23316,0.09542,0.20546,0.09835,136.73052,40.38733,201.78585,22.68078,0.15211,0.10995,0.04761,0.08092
s03,0.57,-0.06045513906482089,1.4243518861886524,-0.12096315852197342,-0.12507662219787763,1.1417657538411534,-0.15025231113680737,-0.17515372784094643,0.8974013301166044,-0.09512033464129267,6.68075,0.23225,0.09502,0.20452,0.09795,136.24113,40.22739,200.90981,22.5974,0.15473,0.11184,0.04844,0.08231
s03,0.58,-0.060551737755764834,1.4242867168238402,-0.12096822334069489,-0.12500942352552796,1.141679616720867,-0.1504171703660763,-0.1750528242543991,0.8974429406461291,-0.09492644319990505,6.65415,0.23131,0.09461,0.20357,0.09755,135.74591,40.06202,200.0314,22.51203,0.15733,0.11372,0.04927,0.08369
s03,0.59,-0.060560597598890716,1.4241831095761233,-0.12099332874976299,-0.12497233756734673,1.1417019495859464,-0.1505346320646122,-0.17500827607215672,0.8974803651107883,-0.09468825041831164,6.62736,0.23036,0.09419,0.20262,0.09714,135.25157,39.89284,199.16136,22.42598,0.15992,0.11559,0.05009,0.08507
s03,0.6,-0.0605694574420166,1.4240795023284063,-0.12101843415883107,-0.12493525160916549,1.1417242824510259,-0.15065209376314814,-0.17496372788991432,0.8975177895754476,-0.09445005763671822,6.60074,0.22942,0.09376,0.20169,0.09673,134.76423,39.72195,198.312,22.34014,0.1625,0.11745,0.05091,0.08644
s03,0.61,-0.0604878408851543,1.4239633032886323,-0.12114940945413807,-0.12491616256300479,1.141836248028309,-0.15067437590680505,-0.1750120825783016,0.8975485277569499,-0.0941573009344148,6.57462,0.22848,0.09333,0.20077,0.09631,134.29038,39.55147,197.49531,22.25562,0.16507,0.1193,0.05173,0.08781
s03,0.62,-0.06040622432829199,1.4238471042488583,-0.12128038474944507,-0.12489707351684409,1.1419482136055923,-0.15069665805046198,-0.17506043726668885,0.8975792659384524,-0.09386454423211135,6.54934,0.22762,0.09285,0.19986,0.09585,133.90847,39.36303,196.68487,22.16003,0.16762,0.12114,0.05254,0.08916
s03,0.63,-0.060248782865476386,1.4238250782671606,-0.12147662884583328,-0.12484838347800795,1.1420959819918126,-0.15060088122931026,-0.17513466283556894,0.8976156730683931,-0.09352048524918977,6.52527,0.22671,0.09232,0.19894,0.09542,133.55169,39.15064,195.95729,22.08263,0.17017,0.12297,0.05334,0.09052
s03,0.64,-0.060091341402660786,1.423803052285463,-0.1216728729422215,-0.12479969343917179,1.1422437503780332,-0.15050510440815854,-0.17520888840444906,0.8976520801983339,-0.0931764262662682,6.50276,0.22584,0.09181,0.19807,0.09499,133.22173,38.95989,195.2904,22.00913,0.1727,0.1248,0.05415,0.09186
s03,0.65,-0.059927804901629245,1.4239655838307397,-0.12178048539685594,-0.12472624465595139,1.1423977740672822,-0.1503095350568367,-0.17524793414956874,0.8977168045365238,-0.09285397668263332,6.48214,0.22503,0.09132,0.19726,0.09459,132.93339,38.78018,194.70113,21.94094,0.17523,0.12661,0.05495,0.0932
s03,0.66,-0.0597642684005977,1.4241281153760161,-0.1218880978514904,-0.124652795872731,1.1425517977565312,-0.15011396570551483,-0.1752869798946884,0.8977815288747136,-0.09253152709899845,6.46378,0.22428,0.09085,0.19654,0.09421,132.69349,38.61083,194.20386,21.87942,0.17775,0.12842,0.05574,0.09454
s03,0.67,-0.05967829550690902,1.4244045980505078,-0.1218071547626297,-0.12459822577991782,1.1426934558125978,-0.14988824835834486,-0.17529209103486726,0.8978656724666771,-0.09232423973744068,6.448,0.22363,0.09041,0.19592,0.09386,132.50746,38.4544,193.81008,21.82563,0.18026,0.13022,0.05654,0.09587
s03,0.68,-0.05959232261322034,1.4246810807249997,-0.12172621167376899,-0.12454365568710463,1.1428351138686643,-0.14966253101117488,-0.17529720217504613,0.8979498160586405,-0.09211695237588291,6.43514,0.22307,0.09001,0.19541,0.09355,132.38039,38.3134,193.53088,21.78058,0.18276,0.13202,0.05733,0.0972
s03,0.69,-0.05959027402670884,1.4249028814900022,-0.12150017246486561,-0.12453789452064921,1.1429254322224147,-0.1494853737719431,-0.17528968643907192,0.8980029082432336,-0.09206241471169059,6.42549,0.22261,0.08965,0.19503,0.09329,132.31719,38.19026,193.37648,21.74532,0.18526,0.13381,0.05811,0.09852
s03,0.7,-0.059588225440197345,1.425124682255005,-0.12127413325596222,-0.12453213335419379,1.1430157505761651,-0.14930821653271129,-0.17528217070309768,0.8980560004278267,-0.09200787704749827,6.41937,0.22228,0.08934,0.19479,0.09307,132.32225,38.08736,193.35669,21.72078,0.18776,0.1356,0.0589,0.09984
s03,0.71,-0.0596130620006028,1.4252011474330124,-0.12103696267248817,-0.12458538478309228,1.1430182673526215,-0.14921703897268826,-0.17526406390031035,0.8980226219352442,-0.0920995561826959,6.41703,0.22208,0.08908,0.19469,0.09291,132.39951,38.00696,193.48042,21.70787,0.19026,0.13739,0.05968,0.10117
s03,0.72,-0.05963789856100825,1.42527761261102,-0.12079979208901415,-0.12463863621199077,1.1430207841290776,-0.14912586141266523,-0.17524595709752303,0.8979892434426616,-0.09219123531789353,6.41873,0.22201,0.08889,0.19475,0.09281,132.55253,37.95118,193.75571,21.70739,0.19276,0.13917,0.06046,0.10249
s03,0.73,-0.05967104916818919,1.4252319219468117,-0.12070771242638678,-0.124743973696416,1.1429291387873048,-0.14912447585698993,-0.17521309116217282,0.897831145930156,-0.09239337624686172,6.42469,0.2221,0.08876,0.19498,0.09277,132.7842,37.92205,194.18951,21.72011,0.19526,0.14096,0.06124,0.10382
s03,0.74,-0.05970419977537013,1.4251862312826034,-0.1206156327637594,-0.12484931118084122,1.1428374934455319,-0.1491230903013146,-0.17518022522682264,0.8976730484176504,-0.09259551717582992,6.4351,0.22234,0.08871,0.19539,0.09279,133.09687,37.9214,194.78767,21.74671,0.19777,0.14276,0.06202,0.10515
s03,0.75,-0.05977885642519122,1.4250698764977139,-0.12079050887842195,-0.12497672552767272,1.1426796049768289,-0.14916800362587745,-0.17514353977516417,0.8973768760924092,-0.09282565325841191,6.45012,0.22274,0.08873,0.19598,0.09289,133.49218,37.95093,195.55476,21.78775,0.2003,0.14456,0.06279,0.10648
s03,0.76,-0.05985351307501231,1.4249535217128244,-0.12096538499308448,-0.12510413987450422,1.142521716508126,-0.1492129169504403,-0.1751068543235057,0.897080703767168,-0.0930557893409939,6.46988,0.22331,0.08883,0.19676,0.09306,133.97107,38.01214,196.49398,21.84371,0.20283,0.14636,0.06357,0.10782
s03,0.77,-0.059973367970419376,1.42480079516075,-0.12141091767747206,-0.12521442073157815,1.1423483860147536,-0.14917254734392404,-0.1750890273576598,0.8966895898913086,-0.09320022035572006,6.49446,0.22405,0.08901,0.19773,0.09331,134.53373,38.10635,197.60707,21.91495,0.20537,0.14818,0.06435,0.10917
s03,0.78,-0.06009322286582644,1.4246480686086755,-0.12185645036185963,-0.12532470158865208,1.1421750555213812,-0.1491321777374078,-0.1750712003918139,0.8962984760154493,-0.09334465137044622,6.52391,0.22497,0.08928,0.19889,0.09364,135.17956,38.23468,198.89409,22.00174,0.20794,0.15001,0.06513,0.11052
s03,0.79,-0.06023551490510373,1.4244909681821594,-0.12241992879032965,-0.1253898118254766,1.1420158677263776,-0.14885853833752594,-0.17508861183811225,0.8959067022829998,-0.0933056352986951,6.55824,0.22607,0.08965,0.20026,0.09404,135.90704,38.3981,200.35365,22.10416,0.21052,0.15185,0.06591,0.11189
s03,0.8,-0.06037780694438103,1.4243338677556434,-0.12298340721879968,-0.12545492206230113,1.141856679931374,-0.1485848989376441,-0.17510602328441063,0.8955149285505505,-0.09326661922694397,6.5974,0.22734,0.0901,0.20182,0.09453,136.71388,38.59734,201.98238,22.22221,0.21312,0.1537,0.0667,0.11326
s03,0.81,-0.0605663402093827,1.4241966032837807,-0.12343420749375515,-0.1254721209120381,1.1416850380737462,-0.1480774329495204,-0.17515208093598633,0.8951912543052334,-0.09298973980093977,6.64132,0.22876,0.09068,0.20356,0.09515,137.5806,38.84535,203.75663,22.36606,0.21575,0.15557,0.06749,0.11465
s03,0.82,-0.060754873474384366,1.424059338811918,-0.12388500776871061,-0.12548931976177508,1.1415133962161186,-0.1475699669613967,-0.175198138587562,0.8948675800599164,-0.09271286037493558,6.68987,0.23041,0.09131,0.20553,0.09576,138.55221,39.10534,205.72493,22.50462,0.2184,0.15746,0.06828,0.11606
s03,0.83,-0.06101644411231315,1.4239215572582937,-0.12404422476813515,-0.12548662033343388,1.141268967258289,-0.14700808192656223,-0.17524200064570739,0.8945924191554713,-0.09219745802510072,6.7429,0.23221,0.09205,0.20767,0.0965,139.57473,39.41469,207.82291,22.66827,0.22109,0.15937,0.06907,0.11747
s03,0.84,-0.06127801475024193,1.4237837757046694,-0.1242034417675597,-0.12548392090509272,1.1410245383004594,-0.14644619689172772,-0.17528586270385277,0.8943172582510263,-0.09168205567526587,6.8002,0.23415,0.09293,0.20997,0.09736,140.64372,39.77261,210.04033,22.85606,0.2238,0.16131,0.06988,0.11891
s03,0.85,-0.061545127631239524,1.4235919670714043,-0.12403245591761247,-0.12549538573084768,1.1406813934374238,-0.14600442745675005,-0.17528779966096478,0.89401681981458,-0.09099483438879263,6.86153,0.23627,0.09388,0.21246,0.09826,141.78326,40.15575,212.39972,23.04783,0.22655,0.16326,0.07069,0.12036
s03,0.86,-0.061812240512237125,1.423400158438139,-0.12386147006766526,-0.1255068505566026,1.1403382485743883,-0.14556265802177237,-0.17528973661807679,0.8937163813781338,-0.0903076131023194,6.92661,0.23854,0.09493,0.21512,0.09924,142.97105,40.57511,214.86987,23.25208,0.22933,0.16525,0.0715,0.12183
s03,0.87,-0.061983194284088466,1.4231262171706462,-0.1234863622448439,-0.12554879054421006,1.1399437680004982,-0.1452325731707404,-0.17523081861351827,0.893356826681432,-0.0895474270411208,6.99512,0.24097,0.09608,0.21793,0.1003,144.19924,41.03024,217.4345,23.46783,0.23215,0.16726,0.07232,0.12332
s03,0.88,-0.062154148055939815,1.4228522759031532,-0.12311125442202253,-0.12559073053181752,1.1395492874266082,-0.14490248831970842,-0.17517190060895976,0.8929972719847301,-0.0887872409799222,7.06673,0.24353,0.09734,0.22087,0.10143,145.45854,41.52162,220.07288,23.69523,0.23501,0.1693,0.07316,0.12484
s03,0.89,-0.062219733419181314,1.4225033396715947,-0.12274212237147433,-0.12566713717439582,1.1391478600954765,-0.1445254138721068,-0.17507470793600566,0.8925885249155683,-0.08802769916469647,7.14107,0.24622,0.0987,0.22395,0.10264,146.74197,42.04684,222.76875,23.9314,0.23791,0.17137,0.07399,0.12637
s03,0.9,-0.06228531878242281,1.4221544034400362,-0.12237299032092613,-0.12574354381697414,1.1387464327643446,-0.14414833942450517,-0.17497751526305155,0.8921797778464065,-0.08726815734947074,7.21774,0.24902,0.10016,0.22712,0.10392,148.03529,42.60868,225.49568,24.17802,0.24084,0.17348,0.07484,0.12793
s03,0.91,-0.062306593548311195,1.4217438502631727,-0.1221318535232603,-0.1258462486444413,1.138308616693604,-0.14357834687349236,-0.17488144131241262,0.8917155082372124,-0.08656587513018972,7.29634,0.25194,0.10173,0.2304,0.10526,149.33479,43.20182,228.23822,24.42996,0.24382,0.17561,0.0757,0.1295
s03,0.92,-0.06232786831419957,1.4213332970863093,-0.12189071672559446,-0.12594895347190846,1.1378708006228635,-0.14300835432247958,-0.17478536736177366,0.8912512386280181,-0.08586359291090871,7.37645,0.25495,0.10339,0.23374,0.10667,150.62674,43.82798,230.96928,24.6879,0.24685,0.17778,0.07658,0.13111
s03,0.93,-0.062348335917947056,1.4208900707251928,-0.12177525236186752,-0.12604408872776413,1.1373793850413068,-0.14220681684149955,-0.17469790612254513,0.890756656685535,-0.08524537443400433,7.45764,0.25801,0.10521,0.23709,0.10812,151.88184,44.54045,233.62271,24.94604,0.24991,0.17998,0.07746,0.13273
s03,0.94,-0.062368803521694535,1.4204468443640765,-0.1216597879981406,-0.12613922398361976,1.13688796945975,-0.14140527936051953,-0.17461044488331662,0.8902620747430521,-0.08462715595709995,7.53948,0.261,0.10707,0.24045,0.10961,153.02352,45.27578,236.33659,25.2221,0.25301,0.18222,0.07835,0.13438
s03,0.95,-0.062404543765911466,1.420050172928569,-0.12167411713458814,-0.12619660060874371,1.136419060915154,-0.14043879190130587,-0.17450002101085293,0.8898418426152721,-0.08398592620670056,7.62153,0.26394,0.10871,0.24354,0.11104,154.28254,45.91144,238.95879,25.50392,0.25615,0.18449,0.07926,0.13605
s03,0.96,-0.0624402840101284,1.4196535014930618,-0.12168844627103567,-0.12625397723386764,1.1359501523705582,-0.13947230444209224,-0.17438959713838928,0.8894216104874921,-0.08334469645630117,7.70339,0.26696,0.11031,0.24641,0.11244,155.67926,46.52781,241.32509,25.77358,0.25933,0.18679,0.08018,0.13774
s03,0.97,-0.06248640707396342,1.4194030463155651,-0.1218431658563481,-0.12630961868170182,1.135588309486427,-0.13848448233833707,-0.17424603646717268,0.8891444683634324,-0.08236979463458198,7.78465,0.26998,0.11195,0.24917,0.11385,157.04849,47.15203,243.54465,26.04226,0.26254,0.18911,0.08112,0.13945
s03,0.98,-0.06253253013779844,1.4191525911380682,-0.12199788544166053,-0.12636526012953603,1.1352264666022955,-0.1374966602345819,-0.1741024757959561,0.8888673262393728,-0.08139489281286279,7.86494,0.27299,0.11362,0.25179,0.11527,158.38194,47.78184,245.59139,26.30931,0.26579,0.19146,0.08207,0.14117
s03,0.99,-0.06255907798208567,1.4190845324448216,-0.122213059514598,-0.12650722630840283,1.1349802251207057,-0.13657820940612556,-0.17398721955043436,0.8886724702826118,-0.0797061082720543,7.94389,0.27599,0.11531,0.25426,0.11669,159.67372,48.41349,247.443,26.57271,0.26906,0.19384,0.08303,0.14291
s03,1.0,-0.06258562582637289,1.419016473751575,-0.12242823358753548,-0.12664919248726966,1.134733983639116,-0.1356597585776692,-0.1738719633049126,0.8884776143258507,-0.0780173237312458,8.02119,0.27894,0.11702,0.25654,0.11812,160.9141,49.0461,249.07517,26.8326,0.27236,0.19624,0.08401,0.14467
s03,1.01,-0.06256585774653892,1.4190934917155178,-0.12257645119508068,-0.12692195375509324,1.1345792955484713,-0.13470265490443462,-0.17385712512386622,0.8882622461570457,-0.07541927441462579,8.09656,0.28185,0.11874,0.25862,0.11954,162.09994,49.67476,250.4706,27.08629,0.27568,0.19866,0.085,0.14644
s03,1.02,-0.06254608966670494,1.4191705096794607,-0.12272466880262586,-0.1271947150229168,1.1344246074578266,-0.1337455512312,-0.17384228694281983,0.8880468779882408,-0.07282122509800577,8.16975,0.2847,0.12046,0.26047,0.12094,163.22546,50.29681,251.61104,27.33291,0.27903,0.20109,0.08601,0.14823
s03,1.03,-0.06249362676013072,1.4193347139615704,-0.12272754527081253,-0.12754547747601383,1.1343437538437309,-0.1325488063978139,-0.17391791299323411,0.8877795778791874,-0.06937873209857968,8.24057,0.28748,0.12218,0.26207,0.12233,164.28407,50.91046,252.48018,27.57214,0.28239,0.20354,0.08704,0.15002
s03,1.04,-0.062441163853556504,1.4194989182436804,-0.12273042173899922,-0.12789623992911087,1.134262900229635,-0.13135206156442786,-0.1739935390436484,0.887512277770134,-0.0659362390991536,8.30886,0.29018,0.12389,0.2634,0.1237,165.27282,51.51219,253.0665,27.80249,0.28577,0.20601,0.08809,0.15182
s03,1.05,-0.06240276567669652,1.4196883729250986,-0.12260529336052461,-0.12824400229833546,1.1342315138109598,-0.12987529323575892,-0.17409102750676414,0.8872516185387708,-0.06186649135342527,8.37454,0.2928,0.12559,0.26446,0.12505,166.18703,52.09986,253.36017,28.02346,0.28916,0.20849,0.08915,0.15363
s03,1.06,-0.06236436749983652,1.419877827606517,-0.12248016498205,-0.12859176466756003,1.1342001273922844,-0.12839852490708994,-0.17418851596987991,0.8869909593074076,-0.05779674360769695,8.43754,0.29532,0.12727,0.26523,0.12637,167.02435,52.67058,253.35517,28.23407,0.29255,0.21097,0.09024,0.15544
s03,1.07,-0.0623617574997621,1.420021763526473,-0.12234055000788052,-0.1289320655598912,1.1341958857999932,-0.1268339916276515,-0.17425069779840943,0.8868407258518731,-0.05336234942832983,8.49785,0.29775,0.12893,0.2657,0.12766,167.78267,53.22178,253.04839,28.43356,0.29595,0.21346,0.09134,0.15726
s03,1.08,-0.06235914749968767,1.4201656994464291,-0.12220093503371103,-0.12927236645222237,1.134191644207702,-0.12526945834821304,-0.17431287962693895,0.8866904923963387,-0.04892795524896272,8.55553,0.30007,0.13056,0.26587,0.12891,168.4604,53.75108,252.44003,28.62119,0.29935,0.21595,0.09246,0.15908
s03,1.09,-0.06236874233953364,1.420211223717075,-0.12218379664814286,-0.12965421909435404,1.1342064002669656,-0.12386328461446472,-0.17430125240295552,0.8867433002060732,-0.0443632714460852,8.61066,0.30229,0.13216,0.26574,0.13012,169.05636,54.25637,251.53267,28.79664,0.30274,0.21844,0.09361,0.16089
s03,1.1,-0.06237833717937962,1.4202567479877208,-0.1221666582625747,-0.13003607173648568,1.1342211563262294,-0.1224571108807164,-0.17428962517897206,0.8867961080158075,-0.03979858764320768,8.66335,0.3044,0.13372,0.2653,0.13131,169.56933,54.7361,250.33025,28.96059,0.30613,0.22093,0.09477,0.1627
s03,1.11,-0.06236180794658221,1.4202138524261527,-0.12233859433623105,-0.13047017720557444,1.134257406107455,-0.12130498298923995,-0.1741860991010663,0.8871126706816831,-0.03529373900015543,8.71377,0.3064,0.13524,0.26457,0.13244,170.00024,55.18767,248.84469,29.11058,0.3095,0.22341,0.09595,0.1645
s03,1.12,-0.0623452787137848,1.4201709568645846,-0.12251053040988741,-0.13090428267466322,1.1342936558886805,-0.1201528550977635,-0.17408257302316055,0.8874292333475586,-0.03078889035710318,8.76211,0.30829,0.13672,0.26354,0.13354,170.34902,55.60958,247.08481,29.24762,0.31286,0.22588,0.09716,0.1663
s03,1.13,-0.06225874389601487,1.4201102477426724,-0.12283431867893284,-0.13137085215967448,1.1343632654076887,-0.11919267667325147,-0.17390816939339912,0.8880122764577367,-0.026492364985963978,8.80856,0.31006,0.13815,0.26223,0.13461,170.61417,56.00198,245.05948,29.37376,0.3162,0.22834,0.09838,0.16809
s03,1.14,-0.062172209078244944,1.4200495386207599,-0.12315810694797827,-0.13183742164468576,1.134432874926697,-0.11823249824873942,-0.1737337657636377,0.8885953195679149,-0.022195839614824683,8.85337,0.31172,0.13954,0.26065,0.13563,170.79989,56.36093,242.79035,29.48504,0.31952,0.23079,0.09963,0.16987
s03,1.15,-0.061980536860621674,1.4200310436962336,-0.12353616369797615,-0.13233045045091296,1.1345504745532224,-0.11736184132639524,-0.17351952232676718,0.8893751425793743,-0.018148093311092888,8.89675,0.31327,0.14087,0.25881,0.13661,170.904,56.68795,240.28702,29.58498,0.32281,0.23322,0.10089,0.17163
s03,1.16,-0.06178886464299841,1.420012548771707,-0.12391422044797404,-0.13282347925714014,1.1346680741797481,-0.11649118440405105,-0.17330527888989666,0.8901549655908336,-0.014100347007361094,8.93896,0.31473,0.14214,0.25674,0.13751,170.9388,56.97428,237.58636,29.66247,0.32608,0.23564,0.10218,0.17339
s03,1.17,-0.06147781972678366,1.420044355000471,-0.12427119959873459,-0.13333518363983798,1.1348802957092587,-0.11563898707754265,-0.1730353097195631,0.8911206885842569,-0.010183493590847739,8.98022,0.31608,0.14336,0.25444,0.13838,170.89293,57.22779,234.68475,29.73028,0.32933,0.23803,0.10348,0.17512
s03,1.18,-0.061166774810568904,1.4200761612292352,-0.12462817874949515,-0.13384688802253583,1.1350925172387694,-0.11478678975103426,-0.17276534054922957,0.8920864115776801,-0.006266640174334384,9.02076,0.31733,0.14452,0.25193,0.1392,170.77385,57.44407,231.61148,29.78221,0.33254,0.2404,0.1048,0.17684
s03,1.19,-0.06073449663145646,1.4201604979416196,-0.1249789706591031,-0.13436006557379088,1.135509243089253,-0.11391852126543961,-0.17236443055830952,0.8934038792760105,-0.002234905590817453,9.06079,0.31847,0.14562,0.24922,0.13999,170.57762,57.62559,228.37684,29.82388,0.33572,0.24275,0.10614,0.17855
s03,1.2,-0.060302218452344014,1.420244834654004,-0.12532976256871103,-0.13487324312504595,1.1359259689397367,-0.11305025277984494,-0.17196352056738945,0.8947213469743409,0.0017968289926994787,9.1005,0.31951,0.14667,0.24634,0.14073,170.30775,57.7705,225.00426,29.85294,0.33886,0.24507,0.10751,0.18024
s03,1.21,-0.0597961698404609,1.4203836018767302,-0.12577788041264215,-0.13536905623510334,1.136589775787407,-0.11213520472268138,-0.17133911997856627,0.8965736158228057,0.006196780140296905,9.14007,0.32045,0.14767,0.2433,0.14144,169.9656,57.87856,221.51306,29.86925,0.34197,0.24737,0.10888,0.18191
s03,1.22,-0.05929012122857778,1.4205223690994564,-0.12622599825657327,-0.13586486934516073,1.1372535826350771,-0.11122015666551782,-0.1707147193897431,0.8984258846712704,0.010596731287894331,9.17962,0.3213,0.1486,0.24013,0.1421,169.55265,57.94945,217.92323,29.8721,0.34505,0.24965,0.11028,0.18356
s03,1.23,-0.05881754616936734,1.420665771372391,-0.12686428478623413,-0.1362925198481728,1.1380151253402744,-0.11023649734647503,-0.16981487227898873,0.9008218515205711,0.015458013337845477,9.21925,0.32205,0.14947,0.23684,0.14273,169.0675,57.98404,214.24864,29.86433,0.34809,0.25189,0.11169,0.18519
s03,1.24,-0.058344971110156886,1.4208091736453252,-0.12750257131589496,-0.13672017035118486,1.1387766680454714,-0.10925283802743224,-0.1689150251682343,0.9032178183698719,0.020319295387796622,9.25904,0.3227,0.15029,0.23344,0.14332,168.5117,57.98202,210.50871,29.84464,0.35109,0.25411,0.11312,0.1868
s03,1.25,-0.057983851003985135,1.4208882508441372,-0.12828798935657265,-0.136974334402185,1.139467629801284,-0.10822759936650549,-0.16773600235142105,0.9060741040606396,0.025610011039444276,9.299,0.32326,0.15104,0.22996,0.14387,167.88533,57.94374,206.71956,29.8133,0.35405,0.2563,0.11456,0.18839
s03,1.26,-0.05762273089781339,1.420967328042949,-0.12907340739725032,-0.13722849845318516,1.1401585915570966,-0.10720236070557873,-0.16655697953460782,0.9089303897514074,0.03090072669109193,9.33911,0.32372,0.15174,0.22641,0.14439,167.18869,57.86943,202.89585,29.77063,0.35697,0.25845,0.11602,0.18996
s03,1.27,-0.05737366586274478,1.4209621795619132,-0.12982793683598298,-0.13720365569757137,1.140791579399458,-0.10617504846439031,-0.16512122329000883,0.9122326500894979,0.036635213921005896,9.37932,0.32408,0.15237,0.2228,0.14486,166.42137,57.75953,199.05182,29.71674,0.35986,0.26058,0.1175,0.19152
s03,1.28,-0.057124600827676175,1.4209570310808772,-0.13058246627471565,-0.1371788129419576,1.1414245672418195,-0.10514773622320189,-0.16368546704540982,0.9155349104275884,0.04236970115091986,9.41951,0.32434,0.15294,0.21916,0.1453,165.58255,57.61466,195.2009,29.65158,0.3627,0.26268,0.11898,0.19305
s03,1.29,-0.056950214338995796,1.4209037674716953,-0.1311674803865146,-0.13687448748830336,1.142102303868295,-0.10415288886330239,-0.1620771008705073,0.9193411767623484,0.0485571028245722,9.45953,0.32449,0.15345,0.21548,0.1457,164.67228,57.43489,191.35335,29.57581,0.36551,0.26475,0.12048,0.19456
