time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
1.28000,1,4.33453,0,0.11030,0.09021,0.22784,0.99773,0.04065,0.04768,0.16391,0.99837,0.07181,0.07023,0.13467,0.99866,0.05520,0.06061,0.12966,0.99871
1.29000,1,4.30550,0,0.10953,0.08971,0.22866,0.99772,0.04008,0.04669,0.16433,0.99836,0.07110,0.06973,0.13531,0.99865,0.05479,0.06048,0.13021,0.99870
1.30000,1,4.28125,0,0.10886,0.08929,0.22947,0.99771,0.03950,0.04574,0.16475,0.99836,0.07047,0.06931,0.13594,0.99865,0.05444,0.06038,0.13076,0.99870
1.31000,1,4.26689,0,0.10836,0.08898,0.23028,0.99771,0.03905,0.04500,0.16516,0.99835,0.06997,0.06900,0.13656,0.99864,0.05420,0.06034,0.13130,0.99869
1.32000,1,4.26585,0,0.10811,0.08881,0.23109,0.99770,0.03877,0.04455,0.16556,0.99835,0.06967,0.06886,0.13719,0.99863,0.05410,0.06041,0.13185,0.99869
1.33000,1,4.27798,0,0.10811,0.08882,0.23189,0.99769,0.03864,0.04437,0.16597,0.99834,0.06956,0.06889,0.13782,0.99863,0.05417,0.06057,0.13241,0.99868
1.34000,1,4.29927,0,0.10830,0.08894,0.23270,0.99768,0.03861,0.04438,0.16637,0.99834,0.06961,0.06904,0.13845,0.99862,0.05434,0.06082,0.13296,0.99868
1.35000,1,4.32355,0,0.10856,0.08913,0.23351,0.99767,0.03857,0.04440,0.16677,0.99834,0.06972,0.06924,0.13908,0.99862,0.05456,0.06110,0.13352,0.99867
1.36000,1,4.34528,0,0.10875,0.08927,0.23433,0.99766,0.03855,0.04442,0.16718,0.99833,0.06977,0.06940,0.13971,0.99861,0.05473,0.06133,0.13407,0.99866
1.37000,1,4.36224,0,0.10885,0.08934,0.23514,0.99766,0.03848,0.04436,0.16758,0.99833,0.06973,0.06949,0.14034,0.99860,0.05483,0.06152,0.13463,0.99866
1.38000,1,4.37677,0,0.10890,0.08937,0.23595,0.99765,0.03838,0.04424,0.16798,0.99832,0.06965,0.06956,0.14097,0.99860,0.05489,0.06169,0.13519,0.99865
1.39000,1,4.39505,0,0.10902,0.08946,0.23676,0.99764,0.03833,0.04420,0.16838,0.99832,0.06961,0.06967,0.14161,0.99859,0.05499,0.06189,0.13576,0.99865
1.40000,1,4.42467,0,0.10936,0.08970,0.23758,0.99763,0.03839,0.04439,0.16879,0.99832,0.06976,0.06994,0.14225,0.99858,0.05523,0.06219,0.13632,0.99864
1.41000,1,4.47139,0,0.11003,0.09018,0.23840,0.99762,0.03865,0.04491,0.16919,0.99831,0.07018,0.07043,0.14289,0.99858,0.05568,0.06264,0.13689,0.99864
