time,r_humerus_u_noisy,r_humerus_v_noisy,r_humerus_depth,r_ulna_radius_hand_u_noisy,r_ulna_radius_hand_v_noisy,r_ulna_radius_hand_depth,load_2kg_u_noisy,load_2kg_v_noisy,load_2kg_depth,center_of_mass_u_noisy,center_of_mass_v_noisy,center_of_mass_depth,act_biceps,act_triceps,act_deltoid,force_biceps,force_triceps,force_deltoid,id_shoulder_moment,id_elbow_moment,q_shoulder,q_elbow
57.35,512.4359653009886,4685.048925466225,0.17,1265.873138306733,3083.91607701095,0.15230648,1514.3938846078397,1666.8505264766827,0.23026577,1143.0645821662788,2940.625891389034,0.18729692,0.0467218,0.0103698033333333,0.0207133333333333,33.4382779275,5.365838573333334,14.15268595,5.33971717,5.12097349,0.0,30.11788641
57.36,517.0574494218749,4685.733634592768,0.17,1243.4872616874118,3066.606109135014,0.15249219,1490.604372464492,1652.1494652815995,0.23058394,1128.4612615745134,2928.3249440893455,0.18746756,0.0459551174999999,0.01031462,0.0204393533333333,32.900431247499995,5.335003913333334,13.98661419666667,5.29196193,5.02775065,0.0,29.15673013
57.37,517.4754913942367,4686.990502021778,0.17,1225.631046877471,3056.5400125448414,0.15267602,1464.0563787949782,1637.5190454712472,0.23089932,1113.239166296004,2913.598469944471,0.18763663,0.045310565,0.0103261566666666,0.02048745,32.3793379575,5.334506676666667,14.011009533333334,5.24372442,4.93383141,0.0,28.20322711
57.38,512.5894761782683,4684.055389212357,0.17,1202.5529574298548,3039.7925962097625,0.15285782,1440.156948229385,1619.8580307898392,0.23121159,1100.105597134055,2907.9707046867807,0.18780398,0.0444980025,0.01027586,0.0202144133333333,31.81270883,5.30720142,13.846810633333332,5.19498403,4.8393336,0.0,27.2580382
57.39,518.422006073865,4686.698148806047,0.17,1180.3844883803886,3023.924151849741,0.15303741,1419.112579309917,1605.3973839027592,0.23152048,1082.889171187177,2895.2423274673783,0.18796945,0.04373431,0.0102559333333333,0.0200924966666666,31.2474622325,5.293975756666667,13.771589756666666,5.14572225,4.74437561,0.0,26.32181517
57.4,517.6843322282548,4685.1424493236045,0.17,1159.9129035986396,3012.913635025791,0.15321464,1395.5204676295402,1588.1601006341648,0.2318257,1064.88492535488,2882.6241528368196,0.18813288,0.04294128,0.0102298133333333,0.0199487966666666,30.667805105,5.278608656666667,13.683994923333335,5.09592293,4.6490759,0.0,25.3951999
57.41,518.4175730615652,4683.845621777447,0.17,1135.9927854255925,2997.797369641838,0.15338936,1373.298701131499,1574.199646743101,0.23212699,1052.6562105186624,2875.0444864942215,0.18829415,0.0421437724999999,0.0102133733333333,0.0198289,30.0797495525,5.268172926666666,13.61022292,5.04557242,4.55355254,0.0,24.47882366
57.42,517.3199913601372,4684.258329127727,0.17,1120.7799596369605,2988.0916884421804,0.15356143,1349.4464066737917,1563.9039970112076,0.23242408,1032.50237343893,2866.4807152518024,0.1884531,0.0413345399999999,0.0102017,0.01971317,29.482677465,5.260465803333333,13.538855523333334,4.99465965,4.45792275,0.0,23.57330637
57.43,517.4603065940933,4679.914813132088,0.17,1093.4563687483794,2975.5612670825385,0.15373071,1323.4341239041116,1547.6659417727615,0.23271672,1020.1550333227805,2851.7966882246196,0.18860962,0.0405089675,0.0101873833333333,0.0195900299999999,28.8763739225,5.252183,13.46325077,4.94317621,4.36230238,0.0,22.67925579
57.44,517.194382973874,4684.1418855797165,0.17,1075.2559840798422,2963.298151809086,0.15389707,1299.9415693067722,1531.4643720650251,0.23300468,1005.3972514262907,2840.0725000176,0.18876357,0.0396630799999999,0.0101688,0.01944949,28.261224425,5.2426344333333335,13.378031936666668,4.89111638,4.26680552,0.0,21.7972668
57.45,517.889885819473,4680.4701520179315,0.17,1054.073300162487,2952.709252928355,0.15406039,1283.184848825248,1524.11350217822,0.23328772,992.4802552010336,2837.69043043578,0.18891484,0.0388077774999999,0.01015597,0.0193060266666666,27.6406328,5.236242083333333,13.291556323333332,4.8384772,4.17154409,0.0,20.92792063
57.46,512.5154256382227,4680.307108755602,0.17,1033.8536681924847,2949.1841259668245,0.15422056,1258.171636205335,1513.9794928649678,0.23356564,980.0436189049599,2828.009842678285,0.18906331,0.03795194,0.0101423533333333,0.01917431,27.0164321825,5.23008258,13.211286763333334,4.78525843,4.07662742,0.0,20.0717841
57.47,513.1508223092276,4683.9434044368745,0.17,1013.7107087494805,2934.905363882949,0.15437746,1237.087340698397,1504.6203517098108,0.23383824,962.4443970489217,2824.3576314611905,0.18920888,0.0371142575,0.0101404466666666,0.01907436,26.39311749,5.229602303333333,13.14765227,4.73146253,3.98216186,0.0,19.22940886
57.48,514.6809253760911,4681.3294898684235,0.17,993.4728579605944,2924.7406421640976,0.15453101,1214.7801056942317,1495.465312489829,0.23410533,946.9775832478774,2813.4307431233456,0.18935146,0.036250855,0.01012923,0.0189378833333333,25.7642454725,5.225666020000001,13.064445796666666,4.6770946,3.88825052,0.0,18.40133063
57.49,515.8933008331254,4683.5434195562175,0.17,978.0894033059315,2915.7393856241692,0.15468111,1192.726971446314,1482.521754347337,0.23436672,932.1944525017826,2807.632181100211,0.18949095,0.0353954125,0.0101229133333333,0.0188109366666666,25.1364579575,5.224431346666667,12.985948346666667,4.6221622,3.7949928,0.0,17.58806843
57.5,516.929215023087,4683.834516097524,0.17,954.317623888188,2909.689930099644,0.15482767,1171.6642774428828,1474.3452346213821,0.23462227,921.3658035194316,2799.825323911699,0.18962727,0.03453819,0.01011572,0.0186785966666666,24.5091202375,5.2233855600000005,12.90430326,4.56667526,3.70248419,0.0,16.79012382
57.51,516.8023044829282,4683.923746260458,0.17,940.0439374532883,2899.7109448701663,0.15497062,1154.9290654756771,1464.4302654222338,0.23487181,905.6387082203671,2790.630333338911,0.18976034,0.0337054,0.0101152633333333,0.0185677666666666,23.8870940275,5.225783993333334,12.83275802,4.51064589,3.61081595,0.0,16.00798015
57.52,518.3871527993826,4681.74940424474,0.17,921.075812996834,2891.469002515209,0.1551099,1132.1307444090598,1456.5310478894746,0.23511522,891.596097185106,2787.635491534055,0.18989009,0.0328736975,0.0101123,0.0184499733333333,23.2678385725,5.227651796666667,12.756870773333334,4.45408828,3.52007492,0.0,15.24210179
57.53,518.4499317736313,4685.355011823786,0.17,901.0869304491508,2886.6816268023404,0.15524543,1113.9910907329222,1447.5427697828463,0.23535237,881.3334953027622,2779.0952879207825,0.19001646,0.03310972,0.0106816133333333,0.0198595866666666,22.954847465,5.48353374,13.561897193333335,4.3970184,3.43034325,0.0,14.49293336
57.54,514.408170959883,4683.379176585891,0.17,885.3671126970299,2880.1591857393796,0.15537718,1094.782960313305,1441.2289562971494,0.23558316,868.8642385284799,2773.4829970422966,0.19013939,0.0322658425,0.0105978199999999,0.01962559,22.34402334,5.449316113333334,13.412684503333333,4.33945378,3.34169821,0.0,13.76089898
57.55,516.6300933965715,4684.439798419166,0.17,866.8365204416214,2873.2890552658064,0.1555051,1074.8285844410502,1431.967777311659,0.23580747,851.9797175967042,2768.826922765382,0.19025884,0.031391785,0.0105658566666666,0.01937211,21.7102867775,5.440022976666666,13.248920056666664,4.28141322,3.25421201,0.0,13.04640154
57.56,514.4572780810269,4681.16476783093,0.17,848.2112042822217,2866.6022333486153,0.15562914,1057.1934705282483,1430.7766013171072,0.23602524,838.5668603530128,2763.734085767333,0.19037477,0.030589565,0.0104707133333333,0.0191639366666666,21.1284005525,5.401806789999999,13.117893113333333,4.22291638,3.16795164,0.0,12.3498219
57.57,515.7764470997635,4683.200991945232,0.17,831.9161459097875,2862.227759121915,0.15574929,1037.4698930829177,1415.8251786956164,0.23623638,829.325080555821,2761.0508627823983,0.19048713,0.0298116975,0.0104637333333333,0.0189981266666666,20.5396801675,5.404433333333333,13.006767113333334,4.16398339,3.08297862,0.0,11.67151822
57.58,516.7965239145675,4685.752236025364,0.17,819.5258440089091,2857.0448205329894,0.1558655,1022.4924294471233,1415.9278246127724,0.23644084,815.5092670376479,2756.3292167318255,0.1905959,0.029054715,0.0104573266666666,0.0188335099999999,19.963035555,5.407730353333332,12.89585573,4.10463423,2.99934882,0.0,11.01182513
57.59,509.3355170235272,4685.498002322442,0.17,803.9847875660529,2852.0763291596745,0.15597778,1004.2194953024897,1409.9753630026319,0.23663858,803.8220445805342,2753.58730378233,0.19070105,0.02831799,0.0104514633333333,0.0186692433333333,19.398502185,5.411688203333334,12.784685866666663,4.04488807,2.9171122,0.0,10.37105307
57.6,520.97542925575,4681.963061692975,0.17,788.2786054340081,2849.475383359583,0.1560861,987.7892856773651,1404.9854293578346,0.23682955,793.2065871752767,2746.0305178007875,0.19080258,0.0275730875,0.01044029,0.0184725766666666,18.8330261675,5.413827550000001,12.65360149,3.98476253,2.83631254,0.0,9.74948752
57.61,517.2857585312655,4682.466530677674,0.17,772.4913209840221,2849.309617865775,0.15619047,967.8094853487205,1397.1246765594844,0.23701373,786.6254428154242,2745.07917394525,0.19090047,0.026836865,0.0104271466666666,0.0182630433333333,18.2753928,5.415534586666666,12.514523866666666,3.92427285,2.75698716,0.0,9.14738825
57.62,514.9615346256437,4681.580273598696,0.17,758.8435907700666,2843.746490454345,0.15629089,954.5389478215823,1391.7067851094428,0.23719111,775.4170428927149,2741.2571764783906,0.19099472,0.02615151,0.01037962,0.0180820433333333,17.7582067675,5.40176764,12.39574187,3.86343094,2.67916665,0.0,8.56498858
57.63,520.007680686931,4682.244821222303,0.17,745.0006292223546,2841.4692652799386,0.15638736,935.192537672158,1392.1572431930515,0.23736169,768.9603982959624,2739.4832082342914,0.19108533,0.02549149,0.0103753033333333,0.01791108,17.2432014725,5.407950466666666,12.278735286666668,3.80224441,2.60287447,0.0,8.00249464
57.64,515.4580788354982,4680.7595119774105,0.17,729.0679806981208,2833.2148182703527,0.1564799,927.0462576689273,1389.8049964011893,0.23752547,753.041111525815,2736.6527339282347,0.1911723,0.0248254775,0.0103658633333333,0.0177103599999999,16.7299987025,5.412298533333334,12.143759046666668,3.74071558,2.52812672,0.0,7.46008455
57.65,516.4179799481267,4683.281295314007,0.17,720.0821765568132,2834.7124530778838,0.15656853,908.9167959543691,1384.0202789147772,0.23768247,747.6192686115427,2733.743118901715,0.19125565,0.024165935,0.01035537,0.01749742,16.2225894275,5.416539749999999,12.001272043333332,3.67884068,2.45493185,0.0,6.93790768
57.66,515.1787095556753,4684.82392385519,0.17,708.8937795322308,2829.0647716038748,0.15665328,895.6560594832847,1381.9118000024562,0.23783272,736.9398792382991,2728.9195404665206,0.19133539,0.02356727,0.01035508,0.0173303433333333,15.7445023275,5.425429163333333,11.885210103333334,3.61660933,2.38329066,0.0,6.43608377
57.67,519.4569248513573,4681.987541331222,0.17,696.3678055520529,2828.050749408288,0.15673417,880.8995590728605,1376.356559799164,0.23797626,726.1948092327648,2728.6019997898998,0.19141155,0.0231345575,0.0101390033333333,0.0174273166666666,15.29682157,5.340685906666667,11.879634786666664,3.55400445,2.3131964,0.0,5.95470211
57.68,515.9429717638588,4683.376434493502,0.17,688.6508524496909,2824.668486856542,0.15681125,871.1202850747305,1375.143499711259,0.23811313,718.732841633392,2725.3520774341227,0.19148416,0.0225181275,0.0101387533333333,0.0171784933333333,14.83540793,5.350000813333334,11.717795353333331,3.4910027,2.24463521,0.0,5.49382065
57.69,516.4519093779496,4683.116650243561,0.17,672.4808515868667,2820.93636352808,0.15688454,858.7663597891307,1374.361206931699,0.2382434,709.9878717024058,2726.9967420074727,0.19155325,0.0218090675,0.0102786066666666,0.01671967,14.391589445,5.419661916666667,11.476787176666669,3.42757552,2.17758685,0.0,5.05346515
57.7,518.5605054825214,4685.66788452202,0.17,663.0424698827019,2821.1135625151614,0.1569541,851.610621409156,1368.921034022398,0.23836712,704.077686585535,2722.733655637561,0.19161885,0.0212574875,0.0102712366666666,0.0165096366666666,13.959034445,5.426288116666666,11.334045663333336,3.36369077,2.11202567,0.0,4.63362825
57.71,517.3232200913927,4682.334463385215,0.17,655.0019980097013,2818.8662420580167,0.15701997,838.8979757796693,1369.7534878080921,0.23848438,698.3498172769494,2720.9623250430127,0.19168101,0.0207083775,0.0102628966666666,0.01628763,13.5300972,5.432670283333333,11.184199329999998,3.29931486,2.04792189,0.0,4.23426867
57.72,516.0442450462024,4682.4072148435225,0.17,646.0893646615957,2812.7402225494543,0.15708221,825.91491342548,1362.1300746576892,0.23859524,688.8207789079174,2716.669763136163,0.19173976,0.020214075,0.0102631799999999,0.0161058299999999,13.126373415,5.442863163333333,11.05670963,3.23441527,1.98524304,0.0,3.8553104
57.73,518.3737231211854,4681.865604802239,0.17,633.1572026782563,2814.555797435951,0.15714088,813.9244158670675,1362.3615879353852,0.23869981,684.8000647342443,2716.607600775331,0.19179517,0.0196880924999999,0.01025367,0.0158721366666666,12.717680845,5.4489297133333325,10.89946324,3.168963,1.92395535,0.0,3.49664196
57.74,521.2299076353264,4681.282628018667,0.17,630.0109148159706,2815.2131815884345,0.15719603,803.5464025559698,1363.0275588957286,0.23879818,679.5527099695695,2716.9839642003926,0.19184729,0.019205325,0.0102491933333333,0.0156639433333333,12.3320903925,5.4571849666666665,10.756142256666664,3.10293459,1.86402492,0.0,3.15811588
57.75,516.7877620740694,4684.616017041718,0.17,621.6314468090169,2812.814087143025,0.15724774,797.4576220572105,1364.2383050202927,0.23889046,674.2637472837949,2715.1002820622807,0.19189617,0.0187714825,0.0102507633333333,0.0154864366666666,11.971646257500002,5.468051836666668,10.629368706666666,3.03631286,1.80541826,0.0,2.83954819
57.76,516.3864613522157,4683.287425466163,0.17,609.7031695597904,2812.1062978714854,0.15729607,788.7777320488505,1359.0966747894863,0.23897676,663.5505134553983,2713.9763904335587,0.19194187,0.0183110475,0.0102443666666666,0.0152661933333333,11.6071887,5.475488356666666,10.478261966666668,2.96908582,1.74810185,0.0,2.54071817
57.77,516.4941953437087,4683.667266778471,0.17,606.9869178664079,2808.68081384189,0.15734109,784.5941459058694,1355.7643407250398,0.23905721,660.7691352644954,2709.644867544913,0.19198447,0.0179116775,0.0102464499999999,0.01508935,11.272362345,5.4865336566666665,10.35069408,2.90124292,1.6920404,0.0,2.26136816
57.78,518.7738001781336,4686.106929371214,0.17,599.3455095225701,2809.81201153041,0.15738289,776.5826740268193,1360.4757780984412,0.23913192,657.6025901284382,2710.6137034940753,0.19202403,0.017503125,0.0102441533333333,0.0148885666666666,10.93985193,5.495643956666666,10.20928507,2.83276822,1.63719351,0.0,2.00120356
57.79,514.9545457064047,4686.22180851068,0.17,594.2536475988283,2808.3144473779516,0.15742155,770.3926589237251,1355.45734249733,0.23920105,649.6659796119899,2710.868183356007,0.19206062,0.0171341549999999,0.0102464866666666,0.0147113533333333,10.6286839225,5.506667879999999,10.08048295,2.76363001,1.58351047,0.0,1.75989275
57.8,515.5963060570473,4680.265178443155,0.17,587.1280435731637,2807.392234300149,0.15745714,762.445341894395,1356.1356290476467,0.23926474,645.2089390765367,2713.078098251759,0.19209433,0.01676487,0.0102463833333333,0.01452039,10.3229419275,5.516543386666666,9.943491303333332,2.69376717,1.53092352,0.0,1.53706702
57.81,513.0780552782173,4684.853316405015,0.17,585.7167939695764,2805.8101157582632,0.15748976,759.1211686280066,1353.3285042917275,0.23932312,644.089414019413,2706.224517167552,0.19212523,0.0164226775,0.0102488633333333,0.0143424266666666,10.03352853,5.527411933333333,9.813351726666667,2.62307321,1.4793397,0.0,1.33232022
57.82,513.7852054511906,4684.008940910247,0.17,583.9131807119655,2808.4388112033794,0.1575195,750.9268074596669,1353.56078871757,0.23937637,639.9480780359561,2707.320564006488,0.1921534,0.018004905,0.0116292666666666,0.01604514,10.583171845,6.215053163333334,10.850655053333334,2.5513794,1.42863237,0.0,1.14520796
57.83,515.1173411710746,4682.634465060532,0.17,576.8380502801153,2806.805717917653,0.15754645,749.0048900577497,1351.5118539494465,0.23942465,637.3699412564874,2705.0792867265172,0.19217895,0.0177018775,0.01162899,0.0158783066666666,10.3273853,6.225933186666666,10.730887656666669,2.4784398,1.3786335,0.0,0.9752463
57.84,516.0410671883498,4684.213014432879,0.17,568.3078263820657,2806.1692320625502,0.15757072,746.7049860501442,1356.585989799187,0.23946813,634.011924139257,2709.054212270954,0.19220195,0.0172893925,0.0115628133333333,0.0155988233333333,10.0180928975,6.203124296666666,10.536623303333334,2.40392143,1.32912856,0.0,0.82190959
57.85,519.6911078280108,4680.104880588382,0.17,569.9027125457341,2809.401618991081,0.15759241,740.6102058869612,1353.9567724387255,0.239507,636.8034931282275,2710.359470132104,0.19222252,0.0170087875,0.0115654866666666,0.0154346466666666,9.7823093575,6.215108310000001,10.418396376666667,2.32740373,1.279856,0.0,0.68462753
57.86,517.224926786321,4686.482931744376,0.17,566.018229679343,2805.917632908821,0.15761162,738.9416787335043,1354.6776541083589,0.23954146,629.3674407942843,2708.34421268731,0.19224074,0.0166658125,0.0115300133333333,0.0152044466666666,9.51715387,6.207389273333334,10.25637658,2.24839177,1.23051361,0.0,0.56278131
57.87,514.3287841560909,4684.587535252967,0.17,561.6363368915814,2807.0864433215497,0.15762849,731.2125025145101,1349.1901327211963,0.2395717,629.5348812219567,2708.461835191441,0.19225674,0.0152394175,0.0111109766666666,0.0139875166666666,8.6807155375,6.013787696666667,9.450166446666666,2.16634728,1.18077384,0.0,0.4556991
57.88,514.6969802057423,4681.827251569159,0.17,562.3135695879,2804.9884521758663,0.15764312,728.5426999662016,1346.7962070378037,0.23959795,627.7263291174546,2704.9722054300546,0.19227062,0.01497291,0.01111129,0.0138230033333333,8.4561004825,6.023058166666666,9.32836423,2.08074034,1.13030956,0.0,0.36265112
57.89,518.9024385429319,4682.386826615185,0.17,561.4516990872087,2803.53101874907,0.15765566,731.1592507068049,1349.5886023438668,0.23962044,621.8753190053222,2707.5449445246945,0.19228251,0.0147180124999999,0.0111177066666666,0.01366379,8.2411647175,6.035197986666667,9.210235953333331,1.99112269,1.07883081,0.0,0.28284503
57.9,518.4061618737289,4680.151354107729,0.17,556.7383652438041,2801.9478206688023,0.15766625,730.7807287534147,1354.9803161947646,0.23963943,626.9719329132264,2705.068163726594,0.19229256,0.0144682824999999,0.01112497,0.0135041333333333,8.0331261,6.04743955,9.092219993333334,1.89722023,1.02613123,0.0,0.21542226
57.91,516.209240996919,4682.9297325591515,0.17,553.4459015280997,2804.4085206808268,0.15767502,726.7011845452259,1349.116792229304,0.23965518,624.284249496789,2706.5737216249213,0.19230089,0.0142242174999999,0.0111332,0.0133449566666666,7.8325173825,6.059811393333334,8.975038693333333,1.79903834,0.97214128,0.0,0.15945651
57.92,515.2678882453929,4682.592183104342,0.17,551.619059201838,2798.4855105551273,0.15768216,730.2412726910114,1351.7133187604425,0.23966798,622.527840136286,2707.3307867890826,0.19230765,0.01398704,0.0111424966666666,0.0131876866666666,7.6403750575,6.072325426666667,8.859792406666667,1.69696881,0.91698242,0.0,0.11395535
57.93,518.4028068478799,4680.907426284576,0.17,553.4458342143618,2804.2684153771224,0.15768781,722.0910233973196,1347.4411840131852,0.23967812,623.6794220743948,2705.640627840014,0.19231302,0.013758715,0.0111528966666666,0.0130342599999999,7.4581950525,6.084964416666668,8.7479183,1.59188245,0.86101444,0.0,0.07786634
57.94,514.1662869230212,4685.1110515262435,0.17,553.8002589608124,2804.2861059655966,0.15769216,722.8689564588911,1347.741789376039,0.23968593,620.9691511821804,2707.787097778788,0.19231715,0.01354178,0.0111643433333333,0.0128869633333333,7.2878029625,6.097666879999999,8.641089916666667,1.48518754,0.80486586,0.0,0.05008838
57.95,516.9370019725856,4686.111241438213,0.17,552.5854708813927,2803.1698962622786,0.15769538,723.9537621079572,1349.1729130566366,0.23969172,622.4579976582437,2705.76216346206,0.19232021,0.0133391175,0.0111766866666666,0.0127482766666666,7.13115414,6.110311763333333,8.541069686666665,1.37883251,0.74943659,0.0,0.02948921
57.96,520.6982591582572,4683.502926078735,0.17,551.9019015610914,2803.384892851541,0.15769766,724.2098049618448,1353.5044656682514,0.23969581,616.6796578534778,2706.596087139351,0.19232237,0.01315366,0.0111896233333333,0.01262063,6.990096475,6.12270724,8.44953798,1.27523276,0.69586262,0.0,0.01492872
57.97,516.5636525409735,4682.946353293131,0.17,554.173159999149,2801.0438127920747,0.15769917,721.8533364491855,1351.454224493684,0.23969851,621.8937208285325,2709.804038054688,0.1923238,0.0129880575,0.0112027466666666,0.0125061666666666,6.866136835,6.134589543333334,8.367926993333333,1.17710822,0.6454359,0.0,0.00528744
57.98,514.6017222179473,4684.427616263088,0.17,553.8241870835234,2806.3032587140533,0.15770008,720.7465530169469,1345.1285420855227,0.23970014,620.5217632810501,2707.0009646639323,0.19232466,0.012844365,0.01121552,0.0124065466666666,6.76024783,6.14563842,8.29728343,1.08723135,0.59947907,0.0,-0.00050168
57.99,516.9736785818136,4683.518369133833,0.17,553.2277414826318,2802.8504219719985,0.15770054,724.0268775248065,1350.5588864552144,0.23970096,620.5004742310385,2704.4990416787264,0.1923251,0.012723805,0.0112273933333333,0.01232277,6.672737775,6.15551321,8.238173680000001,1.00810625,0.55918546,0.0,-0.00342117
58.0,515.2129237384398,4681.393288626362,0.17,554.4395405118452,2801.5785691332353,0.15770068,723.0280625838271,1346.9249798109643,0.23970122,618.4008492471274,2705.0344021460014,0.19232523,0.0126266049999999,0.0112378233333333,0.0122551033333333,6.603194097499999,6.1639074,8.190636836666668,0.94162882,0.52544907,0.0,-0.00433994
58.01,513.3647094889637,4682.25229108565,0.17,551.5022873537672,2804.6130064381123,0.15770062,722.081785475188,1347.8604900688392,0.23970112,619.6540600166322,2707.7425366570483,0.19232518,0.0125520275,0.0112463999999999,0.0122030566666666,6.5510841825,6.171175903333334,8.15420252,0.88880721,0.49872474,0.0,-0.00399114
58.02,517.5550132302147,4682.964775045328,0.17,550.6505016552776,2803.7476756776277,0.15770046,723.7964412860822,1350.2477434372274,0.23970083,619.6140542602035,2708.0845163005392,0.19232503,0.0124981175,0.0112529366666666,0.0121653866666666,6.513857845,6.176436906666666,8.12790605,0.84962802,0.47896122,0.0,-0.0029599
58.03,518.38860997757,4684.054020247778,0.17,551.8255841019868,2802.8125928430673,0.15770026,722.5605336218014,1352.027973053849,0.23970047,617.8549896622868,2705.9297559845686,0.19232484,0.0124623075,0.0112574466666666,0.0121403233333333,6.4893649700000005,6.179752913333334,8.110446236666666,0.82311069,0.46562881,0.0,-0.00168243
58.04,515.5311278323254,4683.576320494577,0.17,551.7170653318618,2802.6041396909204,0.15770007,722.5868036076686,1351.9335892032138,0.23970013,620.8719085860988,2702.9518883811807,0.19232466,0.0124415275,0.0112601333333333,0.0121257466666666,6.4753223675000005,6.181437136666666,8.10030253,0.80752159,0.45782697,0.0,-0.00045594
58.05,515.398469828278,4683.978385818798,0.17,548.8210547841056,2803.523253259809,0.15769992,722.540064468872,1349.901449437874,0.23969985,623.319678663782,2704.1083714150536,0.19232451,0.012432495,0.0112613166666666,0.0121193666666666,6.46936711,6.18187353,8.09586663,0.80067177,0.45443377,0.0,0.00054296
58.06,514.2298103942269,4680.507991092256,0.17,551.849024158006,2806.2278670196038,0.15769981,721.2697452320566,1349.931778224939,0.23969965,617.3431509145641,2706.372334289734,0.1923244,0.0124319499999999,0.0112613866666666,0.0121189266666666,6.469217955,6.181459086666667,8.095562719999998,0.80022144,0.45425819,0.0,0.00123463
58.07,515.8530699755354,4684.888082546994,0.17,555.1588846062166,2804.4762575913674,0.15769975,721.0765210247908,1351.9341811549182,0.23969955,621.1730134860215,2707.1725849341456,0.19232435,0.01243693,0.0112607366666666,0.01212236,6.472806240000001,6.180555526666667,8.097946786666666,0.80393861,0.45616924,0.0,0.00161083
58.08,515.0282044106242,4683.564478826841,0.17,554.5533143243556,2803.4686581068236,0.15769973,721.8733171123663,1346.0909929846164,0.23969952,619.3533923757434,2708.021739244283,0.19232433,0.0124448675,0.0112597033333333,0.0121278766666666,6.478374964999999,6.179471969999999,8.1017823,0.80988567,0.45918861,0.0,0.00171028
58.09,514.1308758030641,4688.663065167124,0.17,553.9992468338854,2805.242032521837,0.15769975,722.9857994960538,1352.896467348916,0.23969955,619.1204516751967,2701.947446147996,0.19232435,0.0124537574999999,0.0112585533333333,0.01213406,6.48467524,6.178525706666666,8.10608687,0.81652734,0.46254361,0.0,0.0015972
58.1,519.9372788372698,4682.782378318471,0.17,553.2060497706267,2803.591608757998,0.15769979,719.1722778005038,1347.7689541074765,0.23969962,620.337250891334,2707.7540307042054,0.19232439,0.0124621199999999,0.0112574833333333,0.0121398966666666,6.490509005,6.177685569999999,8.110147826666667,0.82276701,0.46568443,0.0,0.00134428
58.11,517.0859268099696,4684.204564049042,0.17,555.8328767581354,2804.3388747845383,0.15769984,724.795572184729,1349.7611224954596,0.23969971,620.3617038828736,2708.864183985019,0.19232444,0.012469035,0.0112566,0.01214474,6.49527643,6.17702706,8.113517663333333,0.82792647,0.46827279,0.0,0.00102035
58.12,517.2977313925293,4689.216085383241,0.17,550.8066294732075,2803.8372509544583,0.15769989,722.9338693753123,1348.2462254941247,0.23969981,620.5451737013333,2701.2221304299333,0.19232449,0.0124740675,0.0112559566666666,0.0121482733333333,6.498697282499999,6.17657714,8.115980470000002,0.83168667,0.47015148,0.0,0.00068278
58.13,517.9197403143354,4683.94583031783,0.17,550.9898814261576,2804.7137815846213,0.15769994,720.7585162637058,1346.925740783768,0.2396999,617.9085359895232,2705.997826905966,0.19232453,0.0124771675,0.0112555666666666,0.01215046,6.500750979999999,6.17632764,8.117503553333334,0.8340075,0.47130338,0.0,0.0003737
58.14,517.6950136099902,4683.422385980272,0.17,555.1620607963904,2802.6453126070205,0.15769998,726.1150029702799,1350.160100758445,0.23969997,622.3455020881445,2707.5232628401814,0.19232457,0.01247853,0.0112553933333333,0.0121514333333333,6.501596187500001,6.1762480633333325,8.118182976666665,0.83504136,0.47180767,0.0,0.00011947
58.15,515.3267212708771,4681.583803269323,0.17,552.9642070727517,2801.2544503836457,0.15770001,722.9603737378746,1349.7093843426771,0.23970002,620.32456398658,2703.184308710444,0.1923246,0.01247852,0.0112553933333333,0.0121514466666666,6.5014938,6.176296693333332,8.118190516666667,0.83505229,0.47179899,0.0,-6.779e-05
58.16,516.6980464224135,4686.614179793242,0.17,551.5637601444183,2805.346522515257,0.15770003,720.2032269826419,1349.025152754255,0.23970005,621.3478203328025,2705.0079680438907,0.19232462,0.01247754,0.0112555166666666,0.01215078,6.500741677500001,6.17642918,8.117728086666666,0.83434786,0.47143317,0.0,-0.00018738
58.17,515.6148802079492,4681.239443886471,0.17,554.0085257520097,2806.5425279019105,0.15770004,726.0154076139497,1348.9304250399475,0.23970007,622.5883050174033,2707.12714114445,0.19232462,0.012476015,0.01125571,0.0121497266666666,6.499618899999999,6.176604776666667,8.116993266666668,0.83322783,0.47086145,0.0,-0.00024659
58.18,517.0298684260239,4684.41188889252,0.17,552.0275142936315,2801.348909098765,0.15770004,725.5814017370992,1352.287600221596,0.23970007,616.3166806187212,2704.9611499712214,0.19232463,0.01247428,0.0112559299999999,0.0121485233333333,6.498393372500001,6.176789746666667,8.116154466666668,0.83195003,0.47021349,0.0,-0.00025748
58.19,516.8363229483869,4682.610536416207,0.17,551.2299298828705,2803.8912546145775,0.15770004,721.0547041438106,1353.6213623484205,0.23970007,621.4202136308545,2705.279527152302,0.19232462,0.01247261,0.0112561433333333,0.0121473566666666,6.497235345,6.176975209999999,8.115342916666666,0.8307122,0.4695884,0.0,-0.000234
58.2,515.3876206547421,4683.178974533668,0.17,551.1753370389378,2802.635085835819,0.15770003,722.2275143417236,1351.7417439760422,0.23970005,619.8317413527582,2706.4484021264766,0.19232462,0.0124711775,0.0112563233333333,0.0121463566666666,6.496248972499999,6.177136933333333,8.114645996666667,0.8296468,0.46905219,0.0,-0.00018976
