time,r_humerus_X,r_humerus_Y,r_humerus_Z,r_ulna_radius_hand_X,r_ulna_radius_hand_Y,r_ulna_radius_hand_Z,load_2kg_X,load_2kg_Y,load_2kg_Z,center_of_mass_X,center_of_mass_Y,center_of_mass_Z,act_biceps,act_triceps,act_deltoid,force_biceps,force_triceps,force_deltoid,id_shoulder_moment,id_elbow_moment,q_shoulder,q_elbow
0.83,-0.017545,0.612504,0.17,0.12292874,0.38094432,0.14885567,0.23673119,0.31688815,0.22442846,0.11657215,0.4371869,0.18415382,0.056676397499999996,0.010049849999999999,0.023084996666666666,29.132858747500002,7.40726517,15.972246329999999,6.14550137,6.56090508,0.0,47.93952564
0.84,-0.017545,0.612504,0.17,0.12496878,0.38325022,0.14867015,0.23988968,0.32107195,0.22411871,0.11832196,0.43939209,0.18398635,0.05725202249999999,0.01005048,0.023212946666666668,29.454920485,7.406769916666668,16.056346643333335,6.18871155,6.62252684,0.0,48.91397325
0.85,-0.017545,0.612504,0.17,0.12695644,0.3855753,0.14848651,0.24295676,0.32528143,0.22381255,0.12002303,0.44161225,0.18382074,0.0577605125,0.0100508,0.023290026666666668,29.759143635,7.404968413333333,16.115866646666664,6.23185158,6.6818801,0.0,49.88211359
0.86,-0.017545,0.612504,0.17,0.12889059,0.3879166,0.14830493,0.24593087,0.32951137,0.22351025,0.12167444,0.44384459,0.18365715,0.0582640625,0.010051260000000001,0.02339813,30.052890742499997,7.402167333333334,16.190362246666666,6.27492264,6.73895155,0.0,50.84326987
0.87,-0.017545,0.612504,0.17,0.13077023,0.39027108,0.14812556,0.24881072,0.33375649,0.22321205,0.12327545,0.4460863,0.18349571,0.0587482775,0.010052003333333333,0.023520116666666663,30.3348411325,7.398481786666667,16.271923389999998,6.31792316,6.79373547,0.0,51.7967729
0.88,-0.017545,0.612504,0.17,0.13259451,0.39263566,0.14794856,0.2515953,0.33801147,0.2229182,0.12482544,0.44833454,0.18333655,0.059190005000000004,0.010052473333333334,0.02362213,30.6025490925,7.39355206,16.34367185,6.36084884,6.84623367,0.0,52.7419618
0.89,-0.017545,0.612504,0.17,0.13436276,0.39500725,0.14777408,0.25428386,0.34227095,0.22262894,0.12632393,0.45058644,0.18317981,0.059622475,0.010053436666666667,0.023751003333333336,30.86029254,7.3879128,16.428904,6.40369275,6.89645548,0.0,53.67818484
0.9,-0.017545,0.612504,0.17,0.13607445,0.39738273,0.14760225,0.25687591,0.34652957,0.22234449,0.12777059,0.45283912,0.18302561,0.06000791999999999,0.010053973333333334,0.02385205,31.103891670000003,7.380961743333334,16.500370619999998,6.44644553,6.94441769,0.0,54.60480011
0.91,-0.017545,0.612504,0.17,0.1377292,0.39975897,0.14743322,0.25937122,0.35078196,0.22206505,0.12916523,0.45508971,0.18287405,0.060383002500000005,0.01005494,0.02397663,31.33811823,7.373297773333333,16.583603173333334,6.48909549,6.99014445,0.0,55.52117634
0.92,-0.017545,0.612504,0.17,0.13932678,0.40213282,0.1472671,0.2617698,0.35502278,0.22179083,0.1305078,0.45733533,0.18272526,0.060716690000000004,0.010055563333333335,0.024079616666666664,31.559586135,7.364420119999999,16.656133906666668,6.53162891,7.03366714,0.0,56.42669363
0.93,-0.017545,0.612504,0.17,0.1408671,0.40450118,0.14710402,0.26407194,0.3592467,0.221522,0.13179836,0.45957314,0.18257933,0.0610715625,0.010057503333333334,0.024250253333333333,31.7763937925,7.355465103333334,16.762573246666665,6.57403028,7.07502422,0.0,57.32074421
0.94,-0.017545,0.612504,0.17,0.14235022,0.40686094,0.14694408,0.26627814,0.36344848,0.22125873,0.13303713,0.4618003,0.18243635,0.06136757749999999,0.010058533333333335,0.02437138333333333,31.9790791475,7.344965706666667,16.844225163333334,6.61628255,7.11426108,0.0,58.2027332
0.95,-0.017545,0.612504,0.17,0.14377635,0.40920902,0.1467874,0.26838914,0.36762291,0.22100118,0.13422444,0.464014,0.18229641,0.06162604,0.010059306666666669,0.02447239,32.1706493225,7.333382616666666,16.91578661666667,6.65836739,7.15142978,0.0,59.07207938
0.96,-0.017545,0.612504,0.17,0.14514581,0.41154238,0.14663406,0.27040591,0.37176488,0.22074948,0.13536073,0.4662115,0.18215959,0.06189835999999999,0.01006108,0.024628333333333332,32.3579961175,7.321580046666667,17.015019823333333,6.7002655,7.18658878,0.0,59.92821591
0.97,-0.017545,0.612504,0.17,0.14645906,0.41385802,0.14648414,0.27232962,0.37586936,0.22050376,0.13644658,0.46839008,0.18202596,0.062110427499999996,0.010061956666666665,0.024726946666666666,32.532181725,7.308321893333333,17.08529104333333,6.74195684,7.21980267,0.0,60.77059115
0.98,-0.017545,0.612504,0.17,0.1477167,0.41615301,0.14633774,0.27416164,0.37993144,0.22026413,0.13748265,0.47054708,0.18189558,0.06195922500000001,0.010055836666666667,0.024452130000000002,32.662489380000004,7.289553686666667,16.980602880000003,6.78342097,7.25114183,0.0,61.59866938
0.99,-0.017545,0.612504,0.17,0.1489194,0.41842447,0.14619492,0.27590355,0.38394632,0.22003069,0.13846974,0.4726799,0.18176852,0.062052340000000004,0.01005662,0.024520973333333335,32.803499252499996,7.27459778,17.034253466666666,6.82463739,7.28068214,0.0,62.41193158
1.0,-0.017545,0.612504,0.17,0.15006799,0.42066959,0.14605575,0.27755708,0.38790933,0.21980353,0.1394087,0.47478603,0.18164482,0.062309385,0.0100573,0.02467728333333333,32.964457647500005,7.2588043099999995,17.12637268,6.86558581,7.3085046,0.0,63.20987619
1.01,-0.017545,0.612504,0.17,0.15116337,0.42288562,0.14592027,0.27912414,0.39181596,0.21958272,0.14030051,0.47686301,0.18152451,0.06244998999999999,0.010058166666666667,0.02477776666666667,33.114924,7.242384993333334,17.198951426666667,6.90624648,7.33469494,0.0,63.99201985
1.02,-0.017545,0.612504,0.17,0.15220656,0.42506993,0.14578855,0.28060679,0.39566184,0.21936831,0.14114622,0.47890846,0.18140765,0.0624473725,0.010058663333333334,0.024835760000000002,33.2411163525,7.225009176666667,17.253771153333332,6.94660041,7.35934318,0.0,64.75789821
1.03,-0.017545,0.612504,0.17,0.15319863,0.42721994,0.14566061,0.28200722,0.39944275,0.21916036,0.14194694,0.4809201,0.18129426,0.0625493325,0.010059383333333333,0.02494115666666667,33.37637127000001,7.207096740000001,17.3264954,6.98662973,7.38254325,0.0,65.50706664
1.04,-0.017545,0.612504,0.17,0.15414078,0.42933319,0.14553648,0.28332775,0.40315467,0.21895888,0.14270387,0.48289573,0.18118435,0.062636145,0.010060116666666667,0.025045659999999997,33.5072940125,7.188542716666667,17.398621083333335,7.02631798,7.40439254,0.0,66.23910102
1.05,-0.017545,0.612504,0.17,0.15503424,0.43140731,0.14541621,0.28457081,0.40679373,0.21876392,0.14341827,0.48483326,0.18107794,0.0627087775,0.010060866666666666,0.025149133333333334,33.6343577475,7.169378176666666,17.470039296666666,7.06565038,7.42499149,0.0,66.95359847
1.06,-0.017545,0.612504,0.17,0.15588032,0.43344004,0.14529979,0.28573891,0.41035628,0.21857547,0.14409144,0.48673068,0.18097505,0.0627684175,0.010061626666666667,0.025251553333333333,33.758223685,7.1496345733333335,17.54075774,7.10461417,7.44444315,0.0,67.6501781
1.07,-0.017545,0.612504,0.17,0.15668039,0.43542923,0.14518725,0.28683465,0.41383884,0.21839353,0.14472473,0.48858609,0.18087567,0.0628159875,0.010062403333333332,0.025352683333333334,33.879234275,7.129343646666666,17.610577590000002,7.14319897,7.46285283,0.0,68.32848179
1.08,-0.017545,0.612504,0.17,0.15743586,0.43737284,0.14507859,0.28786072,0.41723814,0.2182181,0.14531953,0.49039771,0.1807798,0.0628526475,0.010063183333333335,0.025452489999999998,33.997988462500004,7.108537493333333,17.67948046,7.18139715,7.48032775,0.0,68.98817487
1.09,-0.017545,0.612504,0.17,0.15814819,0.43926896,0.1449738,0.28881982,0.42055112,0.21804914,0.14587726,0.49216385,0.18068743,0.062879475,0.010063979999999998,0.025550896666666666,34.1150132125,7.08724849,17.74741689,7.21920427,7.49697679,0.0,69.62894693
1.1,-0.017545,0.612504,0.17,0.15881887,0.44111578,0.14487289,0.28971472,0.42377492,0.21788664,0.14639938,0.49388295,0.18059855,0.0628973925,0.01006478,0.025647729999999997,34.2306743275,7.065509263333333,17.814252166666666,7.25661956,7.51291019,0.0,70.25051248
1.11,-0.017545,0.612504,0.17,0.15944939,0.44291164,0.14477583,0.29054819,0.4269069,0.21773054,0.14688732,0.49555354,0.18051314,0.0629503825,0.010065610000000001,0.025750466666666666,34.347954345000005,7.04336254,17.8819244,7.29364632,7.52823938,0.0,70.85261175
1.12,-0.017545,0.612504,0.17,0.1600413,0.44465499,0.1446826,0.29132305,0.42994464,0.2175808,0.14734258,0.49717431,0.18043117,0.0629643,0.010066236666666667,0.025843143333333332,34.4686849775,7.0227543033333335,17.946075906666668,7.33029246,7.54307681,0.0,71.43501142
1.13,-0.017545,0.612504,0.17,0.16059613,0.44634442,0.14459319,0.29204207,0.43288595,0.21743735,0.14776662,0.49874403,0.18035263,0.06298084999999999,0.010066730000000001,0.025934026666666665,34.594117617500004,7.0030748266666665,18.008945663333332,7.36657098,7.55753586,0.0,71.99750537
1.14,-0.017545,0.612504,0.17,0.16111541,0.44797864,0.14450757,0.29270804,0.43572884,0.21730014,0.1481609,0.5002616,0.18027746,0.06299192249999999,0.01006723,0.026023343333333334,34.719873142500006,6.982795426666667,18.070752586666668,7.40250042,7.57173073,0.0,72.53991545
1.15,-0.017545,0.612504,0.17,0.16160068,0.44955651,0.14442569,0.29332372,0.43847157,0.2171691,0.14852689,0.50172605,0.18020565,0.0629992125,0.01006774,0.02611129,34.846458815,6.96194818,18.131574973333333,7.4381052,7.58577629,0.0,73.06209232
1.16,-0.017545,0.612504,0.17,0.16205347,0.45107701,0.14434752,0.29389183,0.44111263,0.21704413,0.14886602,0.50313653,0.18013714,0.0630033075,0.01006826,0.026197796666666665,34.97428179,6.940567006666666,18.191407776666665,7.47341574,7.59978774,0.0,73.56391623
1.17,-0.017545,0.612504,0.17,0.16247529,0.45253926,0.14427303,0.29441504,0.44365073,0.21692517,0.14917972,0.50449232,0.1800719,0.0630056575,0.010068783333333333,0.02628303,35.1038173025,6.9186880666666655,18.250337963333333,7.5084683,7.61388015,0.0,74.04529789
1.18,-0.017545,0.612504,0.17,0.16286761,0.45394255,0.14420215,0.29489597,0.44608481,0.21681211,0.14946937,0.50579282,0.18000988,0.063329875,0.01006935,0.026551246666666667,35.2922611075,6.896372846666666,18.383608103333334,7.5433045,7.62816773,0.0,74.50617935
1.19,-0.017545,0.612504,0.17,0.16323191,0.45528626,0.14413485,0.29533719,0.44841407,0.21670486,0.14973635,0.50703756,0.17995102,0.06332881,0.010069886666666666,0.0266289,35.42585945249999,6.873616316666666,18.438654736666667,7.57797059,7.64276282,0.0,74.94653485
1.2,-0.017545,0.612504,0.17,0.16356961,0.45656995,0.14407106,0.29574117,0.45063792,0.21660332,0.14998197,0.50822619,0.17989528,0.06332935,0.010070426666666667,0.026705753333333332,35.562628690000004,6.850484086666666,18.493145693333332,7.61251622,7.6577746,0.0,75.36637175
1.21,-0.017545,0.612504,0.17,0.1638821,0.45779332,0.14401073,0.29611031,0.45275603,0.21650738,0.15020753,0.50935851,0.17984259,0.0630362925,0.010070919999999999,0.026620316666666668,35.65939026,6.826991756666666,18.48425758666667,7.64699311,7.67330765,0.0,75.76573133
1.22,-0.017545,0.612504,0.17,0.16417074,0.45895619,0.14395381,0.29644695,0.45476829,0.21641693,0.15041426,0.51043442,0.17979291,0.063037475,0.010071459999999999,0.026697943333333335,35.799924095,6.803246846666667,18.537828376666667,7.6814535,7.68946026,0.0,76.14468961
1.23,-0.017545,0.612504,0.17,0.16443683,0.46005855,0.14390021,0.29675329,0.45667485,0.21633185,0.15060337,0.51145398,0.17974616,0.0630453575,0.010071996666666668,0.026776256666666665,35.9451432375,6.7792718899999995,18.59176055,7.71594856,7.7063229,0.0,76.50335804
1.24,-0.017545,0.612504,0.17,0.16468164,0.46110052,0.14384989,0.29703148,0.45847609,0.21625203,0.150776,0.51241736,0.17970229,0.0630593975,0.010072533333333333,0.026854926666666668,36.095167305,6.755119633333334,18.64595251,7.75052732,7.72397692,0.0,76.84188412
1.25,-0.017545,0.612504,0.17,0.1649064,0.46208238,0.14380276,0.29728355,0.46017262,0.21617735,0.15093325,0.51332487,0.17966123,0.0630801975,0.01007306,0.026933876666666665,36.2501961475,6.7308452333333335,18.700386383333335,7.78523614,7.74249393,0.0,77.16045181
1.26,-0.017545,0.612504,0.17,0.16511227,0.46300453,0.14375876,0.29751142,0.46176531,0.21610767,0.15107617,0.51417695,0.17962291,0.06307099,0.010073573333333334,0.027011126666666666,36.4065653075,6.706500046666666,18.75487056333333,7.82011941,7.76193622,0.0,77.45928183
1.27,-0.017545,0.612504,0.17,0.16530036,0.46386755,0.1437178,0.29771693,0.46325524,0.21604286,0.15120575,0.51497415,0.17958726,0.06310813750000001,0.010074086666666668,0.027091153333333336,36.5720984925,6.682155633333333,18.810067716666666,7.85522166,7.78235851,0.0,77.73863184
1.28,-0.017545,0.612504,0.17,0.16547175,0.46467211,0.14367982,0.29790179,0.46464375,0.21598279,0.15132294,0.51571716,0.17955422,0.0631526925,0.01007459,0.027171256666666668,36.7420265925,6.657867983333333,18.865291940000002,7.89059145,7.80381133,0.0,77.99879644
1.29,-0.017545,0.612504,0.17,0.16562746,0.46541907,0.14364472,0.29806762,0.46593238,0.21592733,0.15142862,0.51640681,0.1795237,0.06320567499999999,0.01007508,0.027251929999999997,36.916625967499996,6.633700963333333,18.920903886666668,7.9262872,7.8263463,0.0,78.24010725
1.3,-0.017545,0.612504,0.17,0.16576844,0.46610938,0.14361243,0.29821593,0.46712292,0.21587634,0.15152363,0.51704402,0.17949563,0.06333056249999999,0.010075563333333334,0.02734312,37.11185979,6.6097245466666665,18.98301224333333,7.96238477,7.85002297,0.0,78.46293298
1.31,-0.017545,0.612504,0.17,0.16589561,0.46674418,0.14358286,0.29834812,0.46821737,0.21582966,0.15160874,0.51762986,0.17946993,0.0634001875,0.01007602,0.02742463666666667,37.295047624999995,6.5859983600000005,19.03924367333333,7.99898628,7.87491705,0.0,78.66767978
1.32,-0.017545,0.612504,0.17,0.16600985,0.46732469,0.14355591,0.29846551,0.46921797,0.21578716,0.15168469,0.51816551,0.17944653,0.06348264,0.010076463333333332,0.027508566666666668,37.484355375,6.562598246666667,19.097148413333333,8.03622936,7.90112892,0.0,78.85479204
1.33,-0.017545,0.612504,0.17,0.16611198,0.46785232,0.14353151,0.2985693,0.47012719,0.21574868,0.15175216,0.51865228,0.17942534,0.06357921500000001,0.010076876666666667,0.027595436666666667,37.68019985,6.539599553333333,19.15709873333333,8.07429513,7.92879131,0.0,79.0247537
1.34,-0.017545,0.612504,0.17,0.16620277,0.4683286,0.14350955,0.29866063,0.47094775,0.21571407,0.1518118,0.5190916,0.17940628,0.06369186,0.010077273333333333,0.027686123333333337,37.883292525,6.5170829800000005,19.21970483333333,8.11341325,7.95807436,0.0,79.17809041
1.35,-0.017545,0.612504,0.17,0.16628297,0.46875522,0.14348994,0.29874053,0.47168259,0.21568317,0.15186419,0.51948506,0.17938926,0.063823185,0.010077636666666667,0.027781846666666665,38.0945641625,6.495135980000001,19.285791783333334,8.1538616,7.98918586,0.0,79.31537247
1.36,-0.017545,0.612504,0.17,0.1663533,0.46913404,0.14347257,0.29880998,0.47233497,0.21565581,0.15190991,0.51983439,0.17937419,0.06390739749999999,0.010077956666666665,0.027871826666666665,38.296153205,6.473848676666667,19.348450266666667,8.19595802,8.02236462,0.0,79.43721869
1.37,-0.017545,0.612504,0.17,0.16641445,0.46946707,0.14345733,0.29886986,0.47290843,0.21563182,0.15194947,0.52014147,0.17936097,0.0640751125,0.010078249999999999,0.027977526666666665,38.52248034750001,6.453334160000001,19.42138212,8.240042,8.05786475,0.0,79.54430091
1.38,-0.017545,0.612504,0.17,0.16646707,0.46975656,0.14344411,0.29892103,0.47340682,0.21561101,0.15198338,0.52040837,0.17934951,0.0642652425,0.010078493333333334,0.028089873333333334,38.7575766375,6.43370057,19.498836649999998,8.28644442,8.09592943,0.0,79.63734888
1.39,-0.017545,0.612504,0.17,0.16651183,0.47000491,0.14343279,0.29896427,0.47383435,0.2155932,0.15201211,0.52063733,0.17933969,0.0644808275,0.010078696666666666,0.028209856666666668,39.0025016425,6.415068706666666,19.58152657333333,8.33544492,8.13675382,0.0,79.71715497
1.4,-0.017545,0.612504,0.17,0.16654938,0.47021477,0.14342323,0.29900034,0.47419559,0.21557816,0.15203615,0.52083079,0.1793314,0.06488577,0.010078803333333334,0.028352253333333337,39.280586395,6.397543063333334,19.67272812,8.38721823,8.18043831,0.0,79.78457774
1.41,-0.017545,0.612504,0.17,0.16658036,0.47038901,0.14341531,0.29902995,0.47449548,0.2155657,0.15205592,0.5209914,0.17932454,0.0653099075,0.010133606666666666,0.02853544666666667,39.579989399999995,6.413452276666667,19.779160193333333,8.44177294,8.2269354,0.0,79.84054349
1.42,-0.017545,0.612504,0.17,0.16660542,0.47053069,0.14340888,0.29905381,0.47473931,0.21555558,0.15207188,0.52112199,0.17931896,0.0654115675,0.01007902,0.02864177666666667,39.8158377525,6.3664904133333335,19.874899143333334,8.49888907,8.27599597,0.0,79.88604465
1.43,-0.017545,0.612504,0.17,0.16662521,0.47064308,0.14340378,0.2990726,0.47493272,0.21554756,0.15208447,0.52122558,0.17931454,0.0660788025,0.010111136666666666,0.02900227333333333,40.1550379675,6.372315273333332,20.083600216666667,8.5580638,8.327123,0.0,79.92213366
1.44,-0.017545,0.612504,0.17,0.1666404,0.4707296,0.14339985,0.29908698,0.4750816,0.21554139,0.15209411,0.52130532,0.17931113,0.0664159625,0.010111883333333333,0.029161793333333335,40.43515661,6.360992773333333,20.193838839999998,8.61847662,8.37954298,0.0,79.94991162
1.45,-0.017545,0.612504,0.17,0.16665164,0.47079376,0.14339694,0.2990976,0.47519201,0.21553681,0.15210124,0.52136445,0.17930861,0.06630290750000001,0.010078793333333334,0.029110043333333335,40.63616256,6.331222153333333,20.201968849999997,8.67898684,8.43220586,0.0,79.97051079
1.46,-0.017545,0.612504,0.17,0.16665957,0.47083911,0.14339489,0.29910508,0.47527005,0.21553358,0.15210626,0.52140625,0.17930683,0.0666327075,0.010078626666666667,0.02926079666666667,40.89599289,6.322763813333334,20.306164123333335,8.73817523,8.48382369,0.0,79.98507128
1.47,-0.017545,0.612504,0.17,0.16666481,0.47086914,0.14339353,0.29911002,0.47532173,0.21553144,0.15210958,0.52143393,0.17930565,0.0669651625,0.010078450000000001,0.02941355,41.144966724999996,6.31595441,20.41149361333333,8.79443809,8.53295483,0.0,79.99471256
1.48,-0.017545,0.612504,0.17,0.16666796,0.47088718,0.14339271,0.29911298,0.47535276,0.21553016,0.15211157,0.52145055,0.17930494,0.067756685,0.010113686666666668,0.029774096666666666,41.453571925,6.331704916666666,20.61797817,8.84613409,8.57813359,0.0,80.00050168
1.49,-0.017545,0.612504,0.17,0.16666954,0.47089627,0.1433923,0.29911448,0.47536841,0.21552951,0.15211258,0.52145893,0.17930459,0.0680396125,0.010114203333333334,0.029901773333333336,41.6513718325,6.328278973333333,20.705866036666666,8.89177218,8.61803478,0.0,80.00342117
1.5,-0.017545,0.612504,0.17,0.16667004,0.47089913,0.14339217,0.29911495,0.47537333,0.2155293,0.15211289,0.52146157,0.17930448,0.0682794875,0.01011431,0.030008506666666667,41.8156291425,6.325846563333333,20.779637616666665,8.93021148,8.65164767,0.0,80.00433994
1.51,-0.017545,0.612504,0.17,0.16666985,0.47089805,0.14339222,0.29911477,0.47537146,0.21552938,0.15211277,0.52146057,0.17930452,0.0680521,0.010077803333333335,0.02989301,41.8851965575,6.3033524000000005,20.741485573333332,8.96082665,8.67841889,0.0,80.00399114
1.52,-0.017545,0.612504,0.17,0.16666929,0.47089483,0.14339236,0.29911424,0.47536594,0.21552961,0.15211242,0.52145761,0.17930464,0.06813641250000001,0.010077673333333334,0.029939093333333333,41.9660392175,6.302933876666667,20.773824486666665,8.98358874,8.69832103,0.0,80.0029599
1.53,-0.017545,0.612504,0.17,0.1666686,0.47089086,0.14339254,0.29911359,0.47535909,0.21552989,0.15211198,0.52145394,0.1793048,0.068232925,0.010077580000000001,0.029981753333333333,42.0286799,6.302817623333333,20.803284596666668,8.99903609,8.71182515,0.0,80.00168243
1.54,-0.017545,0.612504,0.17,0.16666793,0.47088703,0.14339272,0.29911296,0.47535251,0.21553017,0.15211156,0.52145042,0.17930495,0.0682954925,0.01007752,0.03000891333333333,42.0641839475,6.3028993999999985,20.82201838,9.0081515,8.71979183,0.0,80.00045594
1.55,-0.017545,0.612504,0.17,0.16666739,0.47088392,0.14339286,0.29911245,0.47534716,0.21553039,0.15211121,0.52144755,0.17930507,0.06832604,0.01007748,0.030021503333333335,42.0772750825,6.303091366666667,20.83069442,9.01218964,8.7233193,0.0,79.99945704
1.56,-0.017545,0.612504,0.17,0.16666701,0.47088177,0.14339295,0.29911209,0.47534345,0.21553054,0.15211098,0.52144556,0.17930516,0.06833275999999999,0.01007746,0.030023576666666666,42.074847420000005,6.303326566666667,20.832119806666665,9.0124996,8.72358784,0.0,79.99876537
1.57,-0.017545,0.612504,0.17,0.16666681,0.4708806,0.14339301,0.2991119,0.47534144,0.21553062,0.15211085,0.52144448,0.1793052,0.06832325,0.010077456666666667,0.03001858333333333,42.06278441,6.303556856666667,20.828680556666665,9.01037335,8.72172735,0.0,79.99838917
1.58,-0.017545,0.612504,0.17,0.16666676,0.47088029,0.14339302,0.29911185,0.4753409,0.21553065,0.15211081,0.5214442,0.17930522,0.06830415499999999,0.010077463333333333,0.03000954,42.0461103825,6.3037521,20.822446873333334,9.00693589,8.71872135,0.0,79.99828972
1.59,-0.017545,0.612504,0.17,0.16666682,0.47088064,0.143393,0.29911191,0.47534151,0.21553062,0.15211085,0.52144452,0.1793052,0.0682802725,0.01007748,0.029998813333333336,42.02957389,6.3040485466666665,20.815057113333335,9.00308107,8.71535115,0.0,79.9984028
1.6,-0.017545,0.612504,0.17,0.16666695,0.47088143,0.14339297,0.29911204,0.47534286,0.21553057,0.15211094,0.52144525,0.17930517,0.06825714000000001,0.010077496666666666,0.02998847666666667,42.014213162500006,6.304219966666666,20.80792987666667,8.99944925,8.71217634,0.0,79.99865572
1.61,-0.017545,0.612504,0.17,0.16666713,0.47088244,0.14339292,0.2991122,0.4753446,0.21553049,0.15211105,0.52144618,0.17930513,0.06823756249999999,0.010077513333333335,0.0299798,42.001693645,6.3042919799999995,20.801945246666666,8.99643815,8.70954444,0.0,79.99897965
1.62,-0.017545,0.612504,0.17,0.16666731,0.47088349,0.14339288,0.29911238,0.47534641,0.21553042,0.15211117,0.52144715,0.17930509,0.0682228725,0.010077526666666668,0.029973336666666666,41.992696125,6.304285023333333,20.797485220000002,8.99423656,8.70762038,0.0,79.99931722
1.63,-0.017545,0.612504,0.17,0.16666748,0.47088445,0.14339283,0.29911254,0.47534807,0.21553035,0.15211127,0.52144803,0.17930505,0.068213455,0.010077536666666666,0.029969263333333333,41.9873157375,6.304223156666667,20.794674673333333,8.99287069,8.70642694,0.0,79.9996263
1.64,-0.017545,0.612504,0.17,0.16666762,0.47088524,0.1433928,0.29911267,0.47534943,0.21553029,0.15211136,0.52144876,0.17930502,0.06820887,0.010077543333333333,0.02996735,41.9851144575,6.304129893333333,20.793351363333333,8.99225406,8.70588848,0.0,79.99988053
1.65,-0.017545,0.612504,0.17,0.16666772,0.47088583,0.14339277,0.29911276,0.47535043,0.21553025,0.15211142,0.5214493,0.179305,0.068208175,0.010077546666666666,0.029967149999999998,41.985380719999995,6.304025446666667,20.79321197333333,8.99223461,8.70587199,0.0,80.00006779
1.66,-0.017545,0.612504,0.17,0.16666779,0.4708862,0.14339275,0.29911282,0.47535107,0.21553023,0.15211147,0.52144965,0.17930498,0.06821029,0.010077546666666666,0.02996817,41.987341580000006,6.303925263333333,20.793915090000002,8.99263421,8.70622175,0.0,80.00018737
1.67,-0.017545,0.612504,0.17,0.16666782,0.47088638,0.14339274,0.29911285,0.47535139,0.21553021,0.15211149,0.52144982,0.17930498,0.068214115,0.010077543333333333,0.029969946666666664,41.9902710575,6.303814483333333,20.79514216,8.99327876,8.70678551,0.0,80.00024658
