time,base_X,base_Y,base_Z,base_Ox,base_Oy,base_Oz,r_humerus_X,r_humerus_Y,r_humerus_Z,r_humerus_Ox,r_humerus_Oy,r_humerus_Oz,r_ulna_radius_hand_X,r_ulna_radius_hand_Y,r_ulna_radius_hand_Z,r_ulna_radius_hand_Ox,r_ulna_radius_hand_Oy,r_ulna_radius_hand_Oz,load_2kg_X,load_2kg_Y,load_2kg_Z,load_2kg_Ox,load_2kg_Oy,load_2kg_Oz,center_of_mass_X,center_of_mass_Y,center_of_mass_Z,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_DELT_ant,act_DELT_post,act_PECT,act_LAT,act_BRD_hand,act_shoulder_assist,act_elbow_assist,force_TRIlong,force_TRIlat,force_TRImed,force_BIClong,force_BICshort,force_BRA,force_DELT_ant,force_DELT_post,force_PECT,force_LAT,force_BRD_hand,force_shoulder_assist,force_elbow_assist,act_biceps,act_triceps,act_deltoid,force_biceps,force_triceps,force_deltoid,id_shoulder_moment,id_elbow_moment,q_shoulder,q_elbow
58.56,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-1e-08,-1e-08,-2.2e-07,0.016555,0.1976,0.2397,-17.18873382,12.60507155,89.99999978,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.01263651,0.01217099,0.01317135,0.01264031,0.01153775,0.01225887,0.01175463,0.01190187,0.01402692,0.01723839,8.50993197,5.19470227,4.82683215,6.45980251,5.12268354,12.77646571,11.02687293,8.53922226,4.77635015,0.85092716,1.62345053,0.70134624,0.51715173,0.01247018,0.011256450000000001,0.012145643333333333,6.4956005725,6.177155463333334,8.114148446666666,0.82888906,0.46868283,0.0,-2.2e-07
58.57,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-1e-08,-1e-08,-2e-07,0.016555,0.1976,0.2397,-17.18873382,12.60507154,89.9999998,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317135,0.01264031,0.01153775,0.01225887,0.01175463,0.01190187,0.01402691,0.01723838,8.50993231,5.19470232,4.82683218,6.45980162,5.12268319,12.77646317,11.0268713,8.53922229,4.77634973,0.85092714,1.62345047,0.7013453,0.51715127,0.0124701775,0.011256450000000001,0.012145643333333333,6.4955996125,6.1771556033333335,8.114147773333334,0.82888803,0.46868231,0.0,-2e-07
58.58,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-1e-08,-1e-08,-1.6e-07,0.016555,0.1976,0.2397,-17.18873383,12.60507154,89.99999984,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402689,0.01723836,8.5099326,5.19470235,4.82683221,6.45980085,5.12268288,12.77646098,11.02686988,8.53922231,4.77634937,0.85092713,1.62345042,0.70134448,0.51715087,0.012470175000000002,0.011256450000000001,0.01214564,6.4955987825,6.177155720000001,8.114147186666665,0.82888714,0.46868186,0.0,-1.6e-07
58.59,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-1e-08,-0.0,-1.2e-07,0.016555,0.1976,0.2397,-17.18873383,12.60507152,89.99999988,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993282,5.19470238,4.82683223,6.45980026,5.12268265,12.7764593,11.02686878,8.53922233,4.77634909,0.85092711,1.62345038,0.70134384,0.51715056,0.0124701725,0.011256450000000001,0.01214564,6.495598147500001,6.1771558099999995,8.114146733333333,0.82888644,0.46868151,0.0,-1.2e-07
58.6,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-7e-08,0.016555,0.1976,0.2397,-17.18873384,12.60507151,89.99999993,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402687,0.01723835,8.50993297,5.19470239,4.82683223,6.45979986,5.12268249,12.77645816,11.02686803,8.53922235,4.7763489,0.85092711,1.62345036,0.70134341,0.51715035,0.0124701725,0.011256450000000001,0.01214564,6.4955977175,6.177155863333333,8.114146426666666,0.82888597,0.46868128,0.0,-7e-08
58.61,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-3e-08,0.016555,0.1976,0.2397,-17.18873385,12.6050715,89.99999997,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402686,0.01723834,8.50993304,5.19470239,4.82683224,6.45979964,5.12268241,12.77645754,11.02686761,8.53922235,4.77634879,0.8509271,1.62345034,0.70134316,0.51715023,0.0124701725,0.011256450000000001,0.01214564,6.4955974825,6.177155889999999,8.11414625,0.82888571,0.46868115,0.0,-3e-08
58.62,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225886,0.01175463,0.01190187,0.01402686,0.01723834,8.50993306,5.19470239,4.82683223,6.45979956,5.12268238,12.77645735,11.02686747,8.53922236,4.77634876,0.8509271,1.62345034,0.70134308,0.5171502,0.0124701725,0.011256450000000001,0.012145636666666668,6.495597407500001,6.177155893333333,8.114146196666667,0.82888562,0.4686811,0.0,-0.0
58.63,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,2e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507149,90.00000002,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225886,0.01175463,0.01190187,0.01402686,0.01723834,8.50993304,5.19470238,4.82683223,6.4597996,5.1226824,12.77645747,11.02686753,8.53922236,4.77634877,0.8509271,1.62345034,0.70134312,0.51715021,0.0124701725,0.011256450000000001,0.012145636666666668,6.495597452500001,6.1771558833333335,8.11414622,0.82888566,0.46868112,0.0,2e-08
58.64,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,3e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507148,90.00000003,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402686,0.01723834,8.50993299,5.19470237,4.82683222,6.45979972,5.12268244,12.7764578,11.02686773,8.53922235,4.77634882,0.8509271,1.62345035,0.70134323,0.51715027,0.0124701725,0.011256450000000001,0.01214564,6.4955975775,6.177155859999999,8.1141463,0.82888578,0.46868119,0.0,3e-08
58.65,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,4e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507148,90.00000004,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402687,0.01723834,8.50993293,5.19470236,4.82683221,6.45979987,5.1226825,12.77645823,11.026868,8.53922235,4.77634889,0.85092711,1.62345036,0.70134339,0.51715035,0.0124701725,0.011256450000000001,0.01214564,6.49559774,6.177155833333333,8.114146413333334,0.82888595,0.46868128,0.0,4e-08
58.66,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,4e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507148,90.00000004,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402687,0.01723835,8.50993287,5.19470236,4.8268322,6.45980002,5.12268257,12.77645868,11.02686829,8.53922234,4.77634897,0.85092711,1.62345037,0.70134355,0.51715043,0.0124701725,0.011256450000000001,0.01214564,6.495597910000001,6.1771558099999995,8.114146533333333,0.82888613,0.46868137,0.0,4e-08
58.67,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,3e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507148,90.00000003,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402687,0.01723835,8.50993282,5.19470235,4.8268322,6.45980017,5.12268262,12.77645908,11.02686855,8.53922234,4.77634903,0.85092711,1.62345038,0.7013437,0.5171505,0.0124701725,0.011256450000000001,0.01214564,6.495598062500001,6.1771557900000005,8.11414664,0.8288863,0.46868145,0.0,3e-08
58.68,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,2e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507149,90.00000002,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470234,4.8268322,6.45980028,5.12268267,12.77645942,11.02686877,8.53922234,4.77634909,0.85092711,1.62345039,0.70134383,0.51715056,0.0124701725,0.011256450000000001,0.01214564,6.49559819,6.1771557700000015,8.114146733333333,0.82888643,0.46868152,0.0,2e-08
58.69,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,2e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507149,90.00000002,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993274,5.19470234,4.82683219,6.45980037,5.1226827,12.77645966,11.02686893,8.53922233,4.77634913,0.85092712,1.6234504,0.70134392,0.51715061,0.012470175000000002,0.011256450000000001,0.01214564,6.4955982825000005,6.177155756666667,8.114146796666667,0.82888653,0.46868157,0.0,2e-08
58.7,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,1e-08,0.016555,0.1976,0.2397,-17.18873386,12.60507149,90.00000001,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993272,5.19470234,4.82683219,6.45980042,5.12268272,12.77645981,11.02686902,8.53922233,4.77634915,0.85092712,1.6234504,0.70134398,0.51715064,0.012470175000000002,0.011256450000000001,0.01214564,6.4955983375,6.177155750000001,8.114146833333335,0.8288866,0.4686816,0.0,1e-08
58.71,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993272,5.19470234,4.82683219,6.45980044,5.12268273,12.77645987,11.02686907,8.53922233,4.77634917,0.85092712,1.6234504,0.70134401,0.51715065,0.012470175000000002,0.011256450000000001,0.01214564,6.49559836,6.177155750000001,8.114146856666666,0.82888663,0.46868161,0.0,0.0
58.72,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993272,5.19470234,4.82683219,6.45980045,5.12268273,12.77645988,11.02686908,8.53922233,4.77634917,0.85092712,1.6234504,0.70134401,0.51715065,0.012470175000000002,0.011256450000000001,0.01214564,6.495598365,6.177155750000001,8.11414686,0.82888663,0.46868162,0.0,-0.0
58.73,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993272,5.19470234,4.82683219,6.45980043,5.12268273,12.77645984,11.02686905,8.53922233,4.77634916,0.85092712,1.6234504,0.701344,0.51715064,0.012470175000000002,0.011256450000000001,0.01214564,6.495598349999999,6.177155750000001,8.114146846666666,0.82888661,0.46868161,0.0,-0.0
58.74,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-1e-08,0.016555,0.1976,0.2397,-17.18873385,12.60507149,89.99999999,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993273,5.19470234,4.8268322,6.45980041,5.12268272,12.77645977,11.02686901,8.53922233,4.77634915,0.85092712,1.6234504,0.70134397,0.51715063,0.012470175000000002,0.011256450000000001,0.01214564,6.4955983250000005,6.177155756666667,8.114146830000001,0.82888659,0.46868159,0.0,-1e-08
58.75,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-1e-08,0.016555,0.1976,0.2397,-17.18873385,12.60507149,89.99999999,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993274,5.19470234,4.8268322,6.45980038,5.12268271,12.7764597,11.02686896,8.53922233,4.77634914,0.85092712,1.6234504,0.70134394,0.51715062,0.012470175000000002,0.011256450000000001,0.01214564,6.4955982975,6.177155760000001,8.11414681,0.82888656,0.46868158,0.0,-1e-08
58.76,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-1e-08,0.016555,0.1976,0.2397,-17.18873385,12.60507149,89.99999999,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993275,5.19470235,4.8268322,6.45980036,5.1226827,12.77645962,11.02686892,8.53922233,4.77634913,0.85092712,1.62345039,0.70134392,0.5171506,0.012470175000000002,0.011256450000000001,0.01214564,6.4955982675,6.177155766666668,8.114146793333333,0.82888653,0.46868156,0.0,-1e-08
58.77,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993276,5.19470235,4.8268322,6.45980034,5.12268269,12.77645956,11.02686888,8.53922233,4.77634912,0.85092712,1.62345039,0.70134389,0.51715059,0.012470175000000002,0.011256450000000001,0.01214564,6.495598244999999,6.17715577,8.114146776666667,0.8288865,0.46868155,0.0,-0.0
58.78,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.45980032,5.12268268,12.77645951,11.02686884,8.53922233,4.77634911,0.85092712,1.62345039,0.70134387,0.51715058,0.012470175000000002,0.011256450000000001,0.01214564,6.495598224999999,6.177155773333333,8.114146759999999,0.82888648,0.46868154,0.0,-0.0
58.79,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.45980031,5.12268268,12.77645948,11.02686882,8.53922233,4.7763491,0.85092712,1.62345039,0.70134386,0.51715058,0.012470175000000002,0.011256450000000001,0.01214564,6.495598214999999,6.177155773333333,8.11414675,0.82888647,0.46868153,0.0,-0.0
58.8,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.4598003,5.12268267,12.77645946,11.02686881,8.53922233,4.7763491,0.85092711,1.62345039,0.70134385,0.51715057,0.0124701725,0.011256450000000001,0.01214564,6.495598204999999,6.177155773333333,8.114146746666666,0.82888646,0.46868153,0.0,-0.0
58.81,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.4598003,5.12268267,12.77645945,11.0268688,8.53922233,4.7763491,0.85092711,1.62345039,0.70134385,0.51715057,0.0124701725,0.011256450000000001,0.01214564,6.4955982025,6.177155773333333,8.114146743333334,0.82888646,0.46868153,0.0,-0.0
58.82,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.4598003,5.12268267,12.77645946,11.02686881,8.53922233,4.7763491,0.85092711,1.62345039,0.70134385,0.51715057,0.0124701725,0.011256450000000001,0.01214564,6.495598204999999,6.177155773333333,8.114146746666666,0.82888646,0.46868153,0.0,0.0
58.83,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217098,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.4598003,5.12268267,12.77645946,11.02686881,8.53922233,4.7763491,0.85092711,1.62345039,0.70134386,0.51715058,0.0124701725,0.011256450000000001,0.01214564,6.495598204999999,6.177155773333333,8.114146746666666,0.82888646,0.46868153,0.0,0.0
58.84,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.45980031,5.12268268,12.77645948,11.02686882,8.53922233,4.7763491,0.85092712,1.62345039,0.70134386,0.51715058,0.012470175000000002,0.011256450000000001,0.01214564,6.495598214999999,6.177155773333333,8.11414675,0.82888647,0.46868153,0.0,0.0
58.85,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.45980031,5.12268268,12.77645949,11.02686883,8.53922233,4.7763491,0.85092712,1.62345039,0.70134387,0.51715058,0.012470175000000002,0.011256450000000001,0.01214564,6.4955982174999995,6.177155773333333,8.114146753333333,0.82888647,0.46868154,0.0,0.0
58.86,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993277,5.19470235,4.8268322,6.45980031,5.12268268,12.7764595,11.02686884,8.53922233,4.77634911,0.85092712,1.62345039,0.70134387,0.51715058,0.012470175000000002,0.011256450000000001,0.01214564,6.495598219999999,6.177155773333333,8.114146759999999,0.82888648,0.46868154,0.0,0.0
58.87,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993276,5.19470235,4.8268322,6.45980032,5.12268268,12.77645951,11.02686884,8.53922233,4.77634911,0.85092712,1.62345039,0.70134387,0.51715058,0.012470175000000002,0.011256450000000001,0.01214564,6.495598224999999,6.17715577,8.114146759999999,0.82888648,0.46868154,0.0,0.0
58.88,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993276,5.19470235,4.8268322,6.45980032,5.12268268,12.77645952,11.02686885,8.53922233,4.77634911,0.85092712,1.62345039,0.70134388,0.51715058,0.012470175000000002,0.011256450000000001,0.01214564,6.4955982274999995,6.17715577,8.114146763333332,0.82888648,0.46868154,0.0,0.0
58.89,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993276,5.19470235,4.8268322,6.45980032,5.12268268,12.77645952,11.02686885,8.53922233,4.77634911,0.85092712,1.62345039,0.70134388,0.51715059,0.012470175000000002,0.011256450000000001,0.01214564,6.4955982274999995,6.17715577,8.114146763333332,0.82888649,0.46868154,0.0,0.0
58.9,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,0.0,0.0,0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993276,5.19470235,4.8268322,6.45980032,5.12268268,12.77645952,11.02686885,8.53922233,4.77634911,0.85092712,1.62345039,0.70134388,0.51715059,0.012470175000000002,0.011256450000000001,0.01214564,6.4955982274999995,6.17715577,8.114146763333332,0.82888649,0.46868154,0.0,0.0
58.91,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.011445,0.321121,0.1577,-0.0,-0.0,-0.0,0.016555,0.1976,0.2397,-17.18873385,12.60507149,90.0,-0.0031792,0.37599575,0.19232459,0.01089754,0.01142492,0.01144689,0.0126365,0.01217099,0.01317134,0.0126403,0.01153775,0.01225887,0.01175463,0.01190187,0.01402688,0.01723835,8.50993276,5.19470235,4.8268322,6.45980032,5.12268268,12.77645953,11.02686885,8.53922233,4.77634911,0.85092712,1.62345039,0.70134388,0.51715059,0.012470175000000002,0.011256450000000001,0.01214564,6.49559823,6.17715577,8.114146763333332,0.82888649,0.46868154,0.0,-0.0
